IN FILE,CLIP LENGTH,OFFSET,DURATION,MAX FREQ,MIN FREQ,SAMPLE RATE,MANUAL ID,TIME_SPENT,LAST MOD BY,CONFIDENCE,RETIRED,COUNTED
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,31.736,0.7298,24000,0,44100,bird,132.135,robert 07/26/2022-00:04:00,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,32.7158,0.4699,24000,0,44100,bird,132.135,robert 07/26/2022-00:04:00,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,2.1021,0.7698,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,3.6318,0.4998,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,4.4416,0.4399,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,5.3214,0.6699,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,6.3912,0.6698,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,7.6209,0.9098,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,8.7607,0.7598,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,14.0496,0.6099,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,15.1194,0.4399,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,16.1392,0.7498,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,17.029,0.6998,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,18.4387,0.6199,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,19.2585,0.6199,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,20.4183,0.6499,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,22.018,0.8498,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,22.9878,0.7198,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.7876,0.5699,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,24.5474,0.9299,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,26.3071,0.5299,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,27.1369,0.5199,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,28.0167,0.5399,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.0665,0.4499,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.5864,0.4499,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,30.3962,0.7699,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,31.736,0.7298,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,32.7158,0.4699,24000,0,44100,bird,189.233,robert 07/26/2022-00:04:57,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,0.5874,0.4399,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,1.3672,0.3899,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,2.1671,0.6498,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,3.6567,0.38,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,4.5066,0.3199,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,5.3164,0.7299,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,6.4062,0.5899,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,7.5959,0.8599,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,8.8657,0.5299,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,9.5255,0.7599,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,11.0652,0.5799,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,12.105,0.3699,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,13.0048,0.3799,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,14.0546,0.5399,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,15.1144,0.4499,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,16.1342,1.5597,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,18.4837,0.6599,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,19.4335,0.4499,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,20.3633,0.8398,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,22.1429,0.6099,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.0628,0.4699,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.8226,0.5299,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,24.6724,0.7199,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,26.3921,0.4399,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,27.1619,0.5899,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,28.0217,0.4399,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.1415,0.3399,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.6714,0.3199,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,30.3712,0.8799,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,31.711,0.6898,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,32.7907,0.31,24000,0,44100,bird,262.195,emcmwong 07/26/2022-00:08:45,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,0.5741,0.46,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,1.3841,0.3901,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,2.1342,0.7301,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,3.7243,0.3401,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,4.5044,0.36,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,5.3445,0.8301,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,6.4626,0.54,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,7.6727,0.7901,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,8.9128,1.3601,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,11.091,0.5401,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,12.1811,0.29,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,12.9432,0.56,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,14.2133,0.47,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,15.1434,0.36,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,16.1695,0.64,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,17.0696,0.65,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,18.4717,0.6101,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,19.3918,0.58,24000,0,44100,bird,315.571,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,20.4719,0.57,24000,0,44100,bird,315.572,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,22.112,3.3203,24000,0,44100,bird,315.572,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,26.4304,2.0902,24000,0,44100,bird,315.572,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.0647,4.0403,24000,0,44100,bird,315.572,asdfasfdasdfasdfasdfasfd 07/26/2022-00:10:08,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,0.7124,0.2199,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,1.3523,0.3299,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,2.2621,0.48,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,3.8119,0.18,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,4.5718,0.2099,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,5.4016,0.5299,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,6.4814,0.48,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,7.6713,0.6898,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,8.8611,0.5199,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,11.0907,0.5199,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,12.1405,0.27,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,13.1204,0.2299,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,14.1502,0.3699,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,15.18,0.25,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,16.1399,0.6199,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,17.1697,0.4699,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,18.5895,0.3599,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,20.4892,0.4699,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,22.1689,0.4699,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.1087,0.32,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.8286,0.31,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,24.8085,0.5699,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,26.4682,0.26,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:26,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,27.2581,0.3199,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,28.0879,0.36,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.0778,0.2899,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.6877,0.2499,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,30.4775,0.59,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,31.7473,0.5799,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,32.7472,0.3099,24000,0,44100,bird,215.112,Anshul 07/26/2022-00:13:27,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,19.4493,0.24,24000,0,44100,bird,243.696,Anshul 07/26/2022-00:13:54,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,0.6601,0.34,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,1.3101,0.4801,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,2.1202,0.6701,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,3.7503,0.3201,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,4.5504,0.28,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,5.4305,0.54,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,6.4506,0.5,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,7.7607,0.6501,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,8.8441,0.5501,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,11.0844,0.54,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,13.0912,0.29,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,14.148,0.38,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,15.0781,0.4,24000,0,44100,Simple Greenbul,599.81,scottswitzer19 07/26/2022-00:16:17,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,16.1181,0.6601,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,17.0582,0.6001,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,18.5784,0.4,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,20.4319,0.55,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,22.152,0.5801,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.0521,0.4601,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,23.8522,0.46,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,24.7923,0.65,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,26.4124,0.3801,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,27.0925,0.5,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,28.0526,0.46,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.0993,0.3501,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,29.6094,0.43,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,30.3795,0.76,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,31.6796,0.76,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,32.8097,0.27,24000,0,44100,Simple Greenbul,262.819,scottswitzer19 07/26/2022-00:15:03,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,19.4118,0.32,24000,0,44100,Simple Greenbul,303.266,scottswitzer19 07/26/2022-00:15:43,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,12.1211,0.31,24000,0,44100,Simple Greenbul,336.991,scottswitzer19 07/26/2022-00:16:17,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,8.8075,0.68,24000,0,44100,bird,81.46,fcq 07/26/2022-00:21:23,0.562431,false,0
XC249318_-_Simple_Greenbul_-_Chlorocichla_simplex.mp3,33.5931,32.7363,0.4001,24000,0,44100,bird,81.46,fcq 07/26/2022-00:21:23,0.562431,false,0
