,Unnamed: 0,OFFSET,DURATION,FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,MANUAL ID,CONFIDENCE,END_TIME,SPLIT,FILEKEY,START_TIME
1107,879,3.976744186046512,1.1162790697674416,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Trogon melanocephalus,0.5750330166144755,5.093023255813954,,XC127868,3.976744186046512
1108,880,5.093023255813954,0.04651162790697683,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Trogon melanocephalus,0.4478986498275813,5.1395348837209305,,XC127868,5.093023255813954
1109,881,5.1395348837209305,0.09302325581395365,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Trogon melanocephalus,0.4277796917594316,5.232558139534884,,XC127868,5.1395348837209305
1110,882,5.395348837209302,0.6046511627906979,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Trogon melanocephalus,0.6330273502404739,6.0,,XC127868,5.395348837209302
1111,883,6.162790697674419,2.837209302325581,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,1.0,9.0,"[6.162790697674419, 9]",XC127868,6.162790697674419
1112,883,9.0,1.0,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Sakesphorus canadensis,1.0,10.0,"[9, 10.0]",XC127868,9.0
1113,884,10.27906976744186,0.06976744186046524,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Sakesphorus canadensis,0.3432076945441111,10.348837209302324,,XC127868,10.27906976744186
1114,885,10.372093023255816,1.0697674418604635,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Sakesphorus canadensis,0.6068932609493167,11.44186046511628,,XC127868,10.372093023255816
1115,886,11.511627906976743,0.23255813953488236,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Sakesphorus canadensis,0.431415630591221,11.744186046511626,,XC127868,11.511627906976743
1116,887,13.069767441860463,1.9302325581395365,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.9947697793800292,15.0,"[13.069767441860463, 15]",XC127868,13.069767441860463
1117,887,15.0,1.4186046511627879,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.9947697793800292,16.418604651162788,"[15, 16.418604651162788]",XC127868,15.0
1118,888,17.046511627906977,0.9534883720930232,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.598366291683702,18.0,"[17.046511627906977, 18]",XC127868,17.046511627906977
1119,888,18.0,0.023255813953486637,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.598366291683702,18.023255813953487,"[18, 18.023255813953487]",XC127868,18.0
1120,889,18.046511627906977,0.1860465116279073,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.5021280706434023,18.232558139534884,,XC127868,18.046511627906977
1121,890,18.348837209302324,1.8372093023255829,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.7429513445407963,20.186046511627907,,XC127868,18.348837209302324
1122,891,20.79069767441861,0.04651162790697683,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.2884941041722927,20.837209302325586,,XC127868,20.79069767441861
1123,892,20.837209302325583,0.16279069767441712,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.2785696754768546,21.0,"[20.837209302325583, 21]",XC127868,20.837209302325583
1124,892,21.0,0.04651162790697683,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.2785696754768546,21.046511627906977,"[21, 21.046511627906977]",XC127868,21.0
1125,893,21.046511627906977,2.953488372093023,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.9183477843832268,24.0,,XC127868,21.046511627906977
1126,894,24.46511627906977,0.06976744186046346,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus sticturus,0.3866369150830982,24.53488372093023,,XC127868,24.46511627906977
1127,895,27.32558139534884,2.6744186046511587,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.9865810177401794,30.0,"[27.32558139534884, 30]",XC127868,27.32558139534884
1128,895,30.0,0.5813953488372121,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Taraba major,0.9865810177401794,30.581395348837212,"[30, 30.581395348837212]",XC127868,30.0
1129,896,32.372093023255815,0.6279069767441854,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Taraba major,0.7267845546058966,33.0,"[32.372093023255815, 33]",XC127868,32.372093023255815
1130,896,33.0,2.02325581395349,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Sakesphorus canadensis,0.7267845546058966,35.02325581395349,"[33, 35.02325581395349]",XC127868,33.0
1131,897,36.69767441860465,2.302325581395351,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.8973259567526566,39.0,"[36.69767441860465, 39]",XC127868,36.69767441860465
1132,897,39.0,1.0,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Taraba major,0.8973259567526566,40.0,"[39, 40.0]",XC127868,39.0
1133,898,44.51162790697674,0.48837209302325846,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.8642111896665262,45.0,"[44.51162790697674, 45]",XC127868,44.51162790697674
1134,898,45.0,2.6279069767441854,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.8642111896665262,47.627906976744185,"[45, 47.627906976744185]",XC127868,45.0
1135,899,52.674418604651166,1.3255813953488342,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.7884382016580034,54.0,"[52.674418604651166, 54]",XC127868,52.674418604651166
1136,899,54.0,2.0,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.7884382016580034,56.0,"[54, 56.0]",XC127868,54.0
1137,900,62.906976744186046,0.09302325581395365,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Coua coquereli,0.7351620195525379,63.0,"[62.906976744186046, 63]",XC127868,62.906976744186046
1138,900,63.0,3.0,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.7351620195525379,66.0,"[63, 66]",XC127868,63.0
1139,900,66.0,0.11627906976744384,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Meleagris gallopavo,0.7351620195525379,66.11627906976744,"[66, 66.11627906976744]",XC127868,66.0
1140,901,69.4186046511628,0.16279069767441,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Glaucidium brasilianum,0.2843510090429686,69.5813953488372,,XC127868,69.4186046511628
1141,902,70.04651162790698,0.06976744186046346,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Glaucidium brasilianum,0.1803113102939127,70.11627906976744,,XC127868,70.04651162790698
1142,903,70.13953488372093,1.860465116279073,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Glaucidium brasilianum,0.7156559723071045,72.0,"[70.13953488372093, 72]",XC127868,70.13953488372093
1143,903,72.0,1.6511627906976685,./cosmos_random_sample_processing/,XC127868 - Green-backed Trogon - Trogon viridis.mp3,0,75.54612244897959,44100,Thamnophilus nigrocinereus,0.7156559723071045,73.65116279069767,"[72, 73.65116279069767]",XC127868,72.0
1144,904,3.441860465116279,1.6046511627906979,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.765705176626543,5.046511627906977,,XC128598,3.441860465116279
1145,905,5.046511627906977,0.09302325581395365,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.5102233658595371,5.1395348837209305,,XC128598,5.046511627906977
1146,906,9.86046511627907,0.13953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.3486143033791855,10.0,,XC128598,9.86046511627907
1147,907,10.72093023255814,0.06976744186046524,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.3398015603932486,10.790697674418606,,XC128598,10.72093023255814
1148,908,11.16279069767442,0.13953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.3912358214540208,11.302325581395351,,XC128598,11.16279069767442
1149,909,11.30232558139535,0.20930232558139572,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.490261514433321,11.511627906976745,,XC128598,11.30232558139535
1150,910,11.581395348837209,0.41860465116279144,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.5442278068477935,12.0,,XC128598,11.581395348837209
1151,911,12.44186046511628,1.720930232558139,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.5611005931214677,14.162790697674419,,XC128598,12.44186046511628
1152,912,16.325581395348838,0.13953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.3715800493481951,16.46511627906977,,XC128598,16.325581395348838
1153,913,16.58139534883721,1.4186046511627914,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Machetornis rixosa,0.766239123486632,18.0,,XC128598,16.58139534883721
1154,914,18.023255813953487,0.13953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Loriculus stigmatus,0.6407874272570403,18.162790697674417,,XC128598,18.023255813953487
1155,915,20.186046511627907,0.20930232558139394,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Loriculus stigmatus,0.4072466134790172,20.3953488372093,,XC128598,20.186046511627907
1156,916,21.46511627906977,1.1395348837209305,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Pericrocotus miniatus,0.6579601799973452,22.6046511627907,,XC128598,21.46511627906977
1157,917,23.97674418604651,0.02325581395349019,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Pericrocotus miniatus,0.3005991742844468,24.0,"[23.97674418604651, 24]",XC128598,23.97674418604651
1158,917,24.0,0.3488372093023244,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.3005991742844468,24.348837209302324,"[24, 24.348837209302324]",XC128598,24.0
1159,918,24.37209302325581,0.13953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.6217721948987363,24.51162790697674,,XC128598,24.37209302325581
1160,919,32.53488372093023,0.46511627906976827,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5910676579386759,33.0,"[32.53488372093023, 33]",XC128598,32.53488372093023
1161,919,33.0,0.3953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.5910676579386759,33.395348837209305,"[33, 33.395348837209305]",XC128598,33.0
1162,920,33.41860465116279,0.16279069767442422,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.6226708935594972,33.58139534883721,,XC128598,33.41860465116279
1163,921,33.627906976744185,0.1860465116279073,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Myioborus miniatus,0.5625792487826689,33.81395348837209,,XC128598,33.627906976744185
1164,922,37.02325581395349,0.32558139534883423,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.2852386097886,37.348837209302324,,XC128598,37.02325581395349
1165,923,40.58139534883721,0.13953488372092693,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.2870013494124674,40.72093023255814,,XC128598,40.58139534883721
1166,924,40.72093023255814,0.06976744186046346,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.1798685114240504,40.7906976744186,,XC128598,40.72093023255814
1167,925,40.88372093023256,0.3953488372093048,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5142964367302171,41.27906976744187,,XC128598,40.88372093023256
1168,926,41.81395348837209,0.04651162790698038,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5368254684192509,41.86046511627907,,XC128598,41.81395348837209
1169,927,41.906976744186046,0.09302325581395365,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.4303267571398131,42.0,,XC128598,41.906976744186046
1170,928,43.41860465116279,0.5813953488372121,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3114652084745111,44.0,,XC128598,43.41860465116279
1171,929,45.627906976744185,0.13953488372093403,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.1977356188565819,45.76744186046512,,XC128598,45.627906976744185
1172,930,47.72093023255814,0.27906976744186096,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3200454174118526,48.0,,XC128598,47.72093023255814
1173,931,48.0,0.0,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3188779715018757,48.0,"[48.0, 48]",XC128598,48.0
1174,931,48.0,0.06976744186046346,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3188779715018757,48.06976744186046,"[48, 48.06976744186046]",XC128598,48.0
1175,932,49.02325581395349,0.4418604651162781,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3954754403001236,49.46511627906977,,XC128598,49.02325581395349
1176,933,50.74418604651163,0.25581395348837077,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5485791763016885,51.0,"[50.74418604651163, 51]",XC128598,50.74418604651163
1177,933,51.0,0.7441860465116292,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5485791763016885,51.74418604651163,"[51, 51.74418604651163]",XC128598,51.0
1178,934,51.97674418604651,0.04651162790698038,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.6676598052794098,52.02325581395349,,XC128598,51.97674418604651
1179,935,52.02325581395349,1.5116279069767415,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,1.0,53.53488372093023,,XC128598,52.02325581395349
1180,936,53.97674418604651,0.02325581395349019,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5762100394017088,54.0,"[53.97674418604651, 54]",XC128598,53.97674418604651
1181,936,54.0,0.6976744186046488,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5762100394017088,54.69767441860465,"[54, 54.69767441860465]",XC128598,54.0
1182,937,54.72093023255814,0.16279069767441712,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.4919410755828169,54.883720930232556,,XC128598,54.72093023255814
1183,938,54.93023255813954,0.06976744186046346,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7034042264270893,55.0,,XC128598,54.93023255813954
1184,939,55.13953488372093,0.06976744186047057,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7767632744985713,55.2093023255814,,XC128598,55.13953488372093
1185,940,56.02325581395349,0.6976744186046488,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.426036216038731,56.72093023255814,,XC128598,56.02325581395349
1186,941,56.88372093023256,0.11627906976743674,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7418620451163538,57.0,"[56.88372093023256, 57]",XC128598,56.88372093023256
1187,941,57.0,0.16279069767442422,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7418620451163538,57.162790697674424,"[57, 57.162790697674424]",XC128598,57.0
1188,942,57.97674418604651,0.9302325581395365,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5398047205203261,58.906976744186046,,XC128598,57.97674418604651
1189,943,59.81395348837209,0.1860465116279073,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7261921811360826,60.0,"[59.81395348837209, 60]",XC128598,59.81395348837209
1190,943,60.0,1.3023255813953512,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7261921811360826,61.30232558139535,"[60, 61.30232558139535]",XC128598,60.0
1191,944,62.23255813953488,0.09302325581395365,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.4483665254015271,62.325581395348834,,XC128598,62.23255813953488
1192,945,62.44186046511628,0.5581395348837219,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3953343534521905,63.0,"[62.44186046511628, 63]",XC128598,62.44186046511628
1193,945,63.0,0.09302325581395365,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3953343534521905,63.093023255813954,"[63, 63.093023255813954]",XC128598,63.0
1194,946,63.093023255813954,0.27906976744186096,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.4607169460531923,63.372093023255815,,XC128598,63.093023255813954
1195,947,63.674418604651166,0.32558139534883423,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7344550128893887,64.0,,XC128598,63.674418604651166
1196,948,64.0,0.1860465116279073,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.6572105367260254,64.18604651162791,,XC128598,64.0
1197,949,64.25581395348837,0.06976744186046346,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.4752544584535528,64.32558139534883,,XC128598,64.25581395348837
1198,950,65.06976744186046,0.5348837209302388,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.561882929244591,65.6046511627907,,XC128598,65.06976744186046
1199,951,65.86046511627907,0.13953488372092693,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.6658482719835687,66.0,"[65.86046511627907, 66]",XC128598,65.86046511627907
1200,951,66.0,0.7906976744186096,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.6658482719835687,66.79069767441861,"[66, 66.79069767441861]",XC128598,66.0
1201,952,67.83720930232558,0.7906976744186096,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.4093762880656136,68.62790697674419,,XC128598,67.83720930232558
1202,953,68.65116279069767,0.11627906976744384,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.2326641377645119,68.76744186046511,,XC128598,68.65116279069767
1203,954,69.6046511627907,0.30232558139535115,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5330538922286416,69.90697674418605,,XC128598,69.6046511627907
1204,955,69.90697674418605,0.3953488372092977,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3197726858918828,70.30232558139535,,XC128598,69.90697674418605
1205,956,70.30232558139535,0.06976744186046346,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.2866061152115746,70.37209302325581,,XC128598,70.30232558139535
1206,957,70.79069767441861,0.09302325581394655,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5280363308730552,70.88372093023256,,XC128598,70.79069767441861
1207,958,70.97674418604652,0.11627906976742963,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5319933121013546,71.09302325581395,,XC128598,70.97674418604652
1208,959,71.32558139534883,0.25581395348837077,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.5255565316715686,71.5813953488372,,XC128598,71.32558139534883
1209,960,73.34883720930233,0.13953488372092693,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.3383508219168512,73.48837209302326,,XC128598,73.34883720930233
1210,961,73.51162790697674,0.5348837209302388,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.404165162104149,74.04651162790698,,XC128598,73.51162790697674
1211,962,74.25581395348837,0.09302325581396076,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.052874329332616,74.34883720930233,,XC128598,74.25581395348837
1212,963,74.79069767441861,0.2093023255813904,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Synallaxis azarae,0.7134956747193327,75.0,"[74.79069767441861, 75]",XC128598,74.79069767441861
1213,963,75.0,0.4418604651162781,./cosmos_random_sample_processing/,XC128598 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,77.15709750566893,44100,Crithagra rufobrunnea,0.7134956747193327,75.44186046511628,"[75, 75.44186046511628]",XC128598,75.0
1214,964,3.976744186046512,1.58139534883721,./cosmos_random_sample_processing/,XC129898 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,59.74233560090703,44100,Myioborus miniatus,1.0,5.558139534883722,,XC129898,3.976744186046512
1215,965,39.16279069767442,1.0930232558139537,./cosmos_random_sample_processing/,XC129898 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,59.74233560090703,44100,Myioborus miniatus,0.232550625919571,40.25581395348837,,XC129898,39.16279069767442
1216,966,49.02325581395349,0.9767441860465098,./cosmos_random_sample_processing/,XC129898 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,59.74233560090703,44100,Myioborus miniatus,0.2046486513749329,50.0,,XC129898,49.02325581395349
1217,967,54.48837209302326,1.5116279069767415,./cosmos_random_sample_processing/,XC129898 - Slate-throated Whitestart - Myioborus miniatus.mp3,0,59.74233560090703,44100,Myioborus miniatus,0.2416714855881531,56.0,,XC129898,54.48837209302326
1218,968,2.3255813953488373,0.2790697674418605,./cosmos_random_sample_processing/,XC129963 - Scaly-breasted Woodpecker - Celeus grammicus.mp3,0,50.44798185941043,44100,Neocossyphus finschi,0.6440829772470805,2.604651162790698,,XC129963,2.3255813953488373
