Folder,Clip,Human_Bird_Label,Microfaune_Global_Score
WWF5_samples_split,5D169290_10.WAV,y,0.023408621549606
WWF5_samples_split,5D169998_12.WAV,n,0.396179050207138
WWF5_samples_split,5D1870B0_10.WAV,y,0.01837369799614
WWF5_samples_split,5D1870B0_17.WAV,n,0.071870356798172
WWF5_samples_split,5D23C898_8.WAV,n,0.085167825222015
WWF5_samples_split,5D1D0DF0_18.WAV,y,0.014066785573959
WWF5_samples_split,5D223320_11.WAV,n,0.137506574392319
WWF5_samples_split,5D29ED40_16.WAV,y,0.029748737812042
WWF5_samples_split,5D1B1608_15.WAV,n,0.016632616519928
WWF5_samples_split,5D1F6398_6.WAV,n,0.134604156017303
WWF5_samples_split,5D2DD608_4.WAV,y,0.018130123615265
WWF5_samples_split,5D26BB48_4.WAV,y,0.008517473936081
WWF5_samples_split,5D2DD608_14.WAV,y,0.228331536054611
WWF5_samples_split,5D1F6398_19.WAV,y,0.283760726451874
WWF5_samples_split,5D20C7D8_12.WAV,n,0.343802481889725
WWF5_samples_split,5D1D0DF0_13.WAV,y,0.012198507785797
WWF5_samples_split,5D287190_1.WAV,y,0.059413552284241
WWF5_samples_split,5D20C7D8_10.WAV,n,0.248733818531036
WWF5_samples_split,5D287190_12.WAV,y,0.022267431020737
WWF5_samples_split,5D2F0460_10.WAV,y,0.021218955516815
WWF5_samples_split,5D1F0128_3.WAV,n,0.049185007810593
WWF5_samples_split,5D1A3C10_3.WAV,y,0.008311688899994
WWF5_samples_split,5D1A3C10_9.WAV,y,0.008284956216812
WWF5_samples_split,5D26BB48_14.WAV,y,0.01347953081131
WWF5_samples_split,5D1D0DF0_9.WAV,y,0.010116308927536
WWF5_samples_split,5D285ED0_10.WAV,y,0.025377571582794
WWF5_samples_split,5D208AE8_11.WAV,n,0.397504985332489
WWF5_samples_split,5D223320_19.WAV,n,0.169821679592133
WWF5_samples_split,5D285ED0_18.WAV,y,0.12269452214241
WWF5_samples_split,5D2F0460_13.WAV,y,0.064940065145493
WWF5_samples_split,5D208AE8_14.WAV,n,0.080526947975159
WWF5_samples_split,5D1D0DF0_14.WAV,y,0.0186827480793
WWF5_samples_split,5D208AE8_0.WAV,n,0.111988991498947
WWF5_samples_split,5D1870B0_19.WAV,n,0.049978137016296
WWF5_samples_split,5D1EDBA8_12.WAV,n,0.007781207561493
WWF5_samples_split,5D169290_9.WAV,y,0.044323682785034
WWF5_samples_split,5D287190_0.WAV,y,0.040540277957916
WWF5_samples_split,5D23C898_18.WAV,n,0.032633304595947
WWF5_samples_split,5D1F0128_9.WAV,n,0.015796780586243
WWF5_samples_split,5D28A2C8_1.WAV,y,0.017052918672562
WWF5_samples_split,5D169290_19.WAV,y,0.062906563282013
WWF5_samples_split,5D1E4A58_4.WAV,n,0.00922229886055
WWF5_samples_split,5D1EDBA8_14.WAV,n,0.007189393043518
WWF5_samples_split,5D26BB48_0.WAV,y,0.007837295532227
WWF5_samples_split,5D29ED40_6.WAV,y,0.025472611188889
WWF5_samples_split,5D1B1608_18.WAV,n,0.161420196294785
WWF5_samples_split,5D1E4A58_6.WAV,n,0.008595705032349
WWF5_samples_split,5D169290_7.WAV,y,0.117927730083466
WWF5_samples_split,5D28A2C8_4.WAV,y,0.029851406812668
WWF5_samples_split,5D20C7D8_18.WAV,n,0.306622087955475
WWF5_samples_split,5D22E9F0_0.WAV,n,0.065547853708267
WWF5_samples_split,5D22E9F0_1.WAV,y,0.05371755361557
WWF5_samples_split,5D1A3C10_18.WAV,y,0.008734583854675
WWF5_samples_split,5D208AE8_17.WAV,y,0.320937573909759
WWF5_samples_split,5D287190_7.WAV,y,0.05740824341774
WWF5_samples_split,5D223320_13.WAV,n,0.090850979089737
WWF5_samples_split,5D29ED40_8.WAV,y,0.046667635440827
WWF5_samples_split,5D1D0DF0_3.WAV,y,0.01008677482605
WWF5_samples_split,5D23C898_6.WAV,n,0.012577772140503
AM25_samples_split,20190703_083000_2.WAV,y,0.935537457466126
AM25_samples_split,20190629_124000_7.WAV,y,0.049805819988251
AM25_samples_split,20190619_135000_5.WAV,y,0.040316492319107
AM25_samples_split,20190629_025000_0.WAV,n,0.007004767656326
AM25_samples_split,20190619_035000_17.WAV,y,0.758163690567017
AM25_samples_split,20190623_000000_6.WAV,n,0.333417117595673
AM25_samples_split,20190624_033000_11.WAV,n,0.08982989192009
AM25_samples_split,20190702_103000_9.WAV,y,0.28140127658844
AM25_samples_split,20190620_175000_15.WAV,n,0.014309227466583
AM25_samples_split,20190705_171000_13.WAV,n,0.059319943189621
AM25_samples_split,20190617_064000_1.WAV,y,0.64148622751236
AM25_samples_split,20190621_072000_9.WAV,y,0.159502267837524
AM25_samples_split,20190617_064000_12.WAV,y,0.077574878931046
AM25_samples_split,20190623_202000_0.WAV,n,0.122418791055679
AM25_samples_split,20190703_083000_10.WAV,n,0.212048530578613
AM25_samples_split,20190629_124000_6.WAV,y,0.266192764043808
AM25_samples_split,20190703_083000_9.WAV,n,0.669630587100983
AM25_samples_split,20190620_175000_0.WAV,n,0.024705916643143
AM25_samples_split,20190623_202000_18.WAV,y,0.046060264110565
AM25_samples_split,20190624_033000_2.WAV,n,0.063204109668732
AM25_samples_split,20190621_072000_18.WAV,y,0.010974496603012
AM25_samples_split,20190620_175000_4.WAV,n,0.062470078468323
AM25_samples_split,20190624_033000_14.WAV,n,0.021265774965286
AM25_samples_split,20190619_135000_2.WAV,y,0.040164351463318
AM25_samples_split,20190624_033000_9.WAV,n,0.027900218963623
AM25_samples_split,20190629_092000_13.WAV,y,0.485262185335159
AM25_samples_split,20190630_060000_8.WAV,n,0.009867370128632
AM25_samples_split,20190630_060000_15.WAV,n,0.033935546875
AM25_samples_split,20190705_171000_14.WAV,n,0.564090073108673
AM25_samples_split,20190617_110000_7.WAV,y,0.070648163557053
AM25_samples_split,20190620_175000_9.WAV,n,0.124007642269135
AM25_samples_split,20190623_000000_14.WAV,n,0.01886585354805
AM25_samples_split,20190623_202000_15.WAV,n,0.113143265247345
AM25_samples_split,20190620_175000_8.WAV,n,0.027422279119492
AM25_samples_split,20190623_000000_2.WAV,y,0.187152057886124
AM25_samples_split,20190620_175000_11.WAV,n,0.063174366950989
AM25_samples_split,20190619_135000_13.WAV,y,0.045655816793442
AM25_samples_split,20190617_110000_2.WAV,y,0.24682754278183
AM25_samples_split,20190629_092000_7.WAV,n,0.037832170724869
AM25_samples_split,20190622_114000_14.WAV,y,0.03438138961792
AM25_samples_split,20190623_202000_8.WAV,n,0.453927636146545
AM25_samples_split,20190628_232000_2.WAV,n,0.023019075393677
AM25_samples_split,20190621_072000_7.WAV,n,0.012490063905716
AM25_samples_split,20190624_033000_0.WAV,n,0.013979077339172
AM25_samples_split,20190629_092000_9.WAV,n,0.017354756593704
AM25_samples_split,20190623_000000_7.WAV,n,0.062888294458389
AM25_samples_split,20190628_232000_5.WAV,n,0.025869637727738
AM25_samples_split,20190701_203000_9.WAV,y,0.056849777698517
AM25_samples_split,20190629_124000_13.WAV,y,0.212970227003098
AM25_samples_split,20190617_064000_7.WAV,n,0.468063890933991
AM25_samples_split,20190625_034000_16.WAV,n,0.093288719654083
AM25_samples_split,20190629_124000_4.WAV,y,0.124444663524628
AM25_samples_split,20190628_232000_10.WAV,n,0.018452972173691
AM25_samples_split,20190629_234000_17.WAV,n,0.007151186466217
AM25_samples_split,20190629_124000_3.WAV,y,0.046620935201645
AM25_samples_split,20190617_064000_13.WAV,y,0.841616272926331
AM25_samples_split,20190702_103000_2.WAV,n,0.973217368125916
AM25_samples_split,20190624_033000_13.WAV,n,0.036636263132095
AM25_samples_split,20190624_033000_12.WAV,y,0.029750376939774
AM25_samples_split,20190620_175000_12.WAV,n,0.030732244253159
AM25_samples_split,20190620_175000_6.WAV,n,0.017100781202316
AM25_samples_split,20190702_081000_2.WAV,n,0.029695510864258
AM25_samples_split,20190622_114000_8.WAV,y,0.047445952892304
AM25_samples_split,20190622_114000_0.WAV,y,0.132927685976028
AM25_samples_split,20190629_234000_8.WAV,n,0.015022039413452
AM25_samples_split,20190621_072000_4.WAV,n,0.036815345287323
AM25_samples_split,20190702_081000_14.WAV,n,0.131034970283508
AM25_samples_split,20190703_083000_3.WAV,n,0.876470804214477
AM25_samples_split,20190624_033000_6.WAV,y,0.023179590702057
AM25_samples_split,20190701_203000_7.WAV,y,0.256512820720673
AM25_samples_split,20190617_110000_4.WAV,y,0.105215817689896
AM25_samples_split,20190629_025000_12.WAV,n,0.007492780685425
AM25_samples_split,20190619_035000_11.WAV,n,0.121742576360703
AM25_samples_split,20190619_035000_9.WAV,y,0.365815818309784
AM25_samples_split,20190619_135000_7.WAV,y,0.039602100849152
AM25_samples_split,20190617_110000_6.WAV,y,0.03775554895401
AM25_samples_split,20190629_092000_15.WAV,n,0.012444078922272
AM25_samples_split,20190702_103000_4.WAV,n,0.968019366264343
AM25_samples_split,20190629_234000_12.WAV,n,0.714091897010803
AM25_samples_split,20190619_135000_10.WAV,y,0.028287649154663
AM25_samples_split,20190617_110000_16.WAV,y,0.030408412218094
AM25_samples_split,20190620_175000_19.WAV,n,0.110825151205063
AM25_samples_split,20190624_033000_19.WAV,n,0.039618402719498
AM25_samples_split,20190629_234000_6.WAV,n,0.006606996059418
AM25_samples_split,20190621_072000_2.WAV,n,0.920653223991394
AM25_samples_split,20190629_025000_9.WAV,n,0.018840342760086
AM25_samples_split,20190703_083000_0.WAV,n,0.949640274047852
AM25_samples_split,20190702_081000_18.WAV,n,0.031283229589462
AM25_samples_split,20190628_232000_13.WAV,n,0.008864521980286
AM25_samples_split,20190629_025000_5.WAV,n,0.008500009775162
AM25_samples_split,20190629_124000_11.WAV,y,0.049373388290405
AM25_samples_split,20190702_081000_17.WAV,y,0.032985091209412
AM25_samples_split,20190622_050000_19.WAV,y,0.24662110209465
AM25_samples_split,20190703_083000_5.WAV,y,0.27957484126091
AM25_samples_split,20190629_025000_19.WAV,n,0.008461982011795
AM25_samples_split,20190630_060000_6.WAV,n,0.021342545747757
AM25_samples_split,20190702_103000_6.WAV,y,0.908691704273224
AM25_samples_split,20190625_034000_11.WAV,n,0.011510848999024
AM25_samples_split,20190622_114000_11.WAV,y,0.022291392087936
AM25_samples_split,20190705_171000_18.WAV,n,0.028771460056305
AM25_samples_split,20190619_135000_8.WAV,y,0.115632206201553
AM25_samples_split,20190630_060000_13.WAV,y,0.012175410985947
AM25_samples_split,20190624_033000_4.WAV,n,0.037872672080994
AM25_samples_split,20190702_103000_19.WAV,y,0.291204661130905
AM25_samples_split,20190705_171000_10.WAV,n,0.082397043704987
AM25_samples_split,20190622_050000_10.WAV,y,0.125326365232468
AM25_samples_split,20190630_060000_2.WAV,n,0.153720170259476
AM25_samples_split,20190623_202000_11.WAV,y,0.083067148923874
AM25_samples_split,20190629_025000_6.WAV,n,0.008559286594391
AM25_samples_split,20190623_202000_3.WAV,n,0.166033536195755
AM25_samples_split,20190620_175000_16.WAV,n,0.021086633205414
AM25_samples_split,20190702_081000_3.WAV,n,0.76042652130127
AM25_samples_split,20190621_072000_19.WAV,n,0.044449478387833
AM25_samples_split,20190623_000000_17.WAV,n,0.030270338058472
AM25_samples_split,20190703_083000_4.WAV,n,0.579660177230835
AM25_samples_split,20190623_000000_3.WAV,n,0.141569405794144
AM25_samples_split,20190622_050000_0.WAV,n,0.37585523724556
AM25_samples_split,20190705_171000_7.WAV,y,0.052926987409592
AM25_samples_split,20190630_060000_1.WAV,n,0.054371505975723
AM25_samples_split,20190702_103000_16.WAV,y,0.838676571846008
AM25_samples_split,20190617_064000_6.WAV,y,0.14752659201622
AM25_samples_split,20190625_034000_18.WAV,y,0.325030207633972
AM25_samples_split,20190621_072000_17.WAV,n,0.009507536888123
AM25_samples_split,20190620_175000_10.WAV,n,0.036775887012482
AM25_samples_split,20190628_232000_7.WAV,y,0.013872444629669
AM25_samples_split,20190702_081000_15.WAV,n,0.54781848192215
AM25_samples_split,20190629_234000_1.WAV,n,0.00729313492775
AM25_samples_split,20190623_202000_2.WAV,n,0.102780878543854
AM25_samples_split,20190622_050000_12.WAV,y,0.409489870071411
AM25_samples_split,20190629_124000_5.WAV,y,0.353480577468872
AM25_samples_split,20190702_081000_6.WAV,n,0.206789016723633
AM25_samples_split,20190629_092000_10.WAV,y,0.017223715782166
AM25_samples_split,20190623_000000_18.WAV,y,0.252881407737732
AM25_samples_split,20190628_232000_8.WAV,n,0.134453326463699
AM25_samples_split,20190622_050000_14.WAV,y,0.121358573436737
AM25_samples_split,20190620_175000_1.WAV,n,0.027452200651169
AM25_samples_split,20190617_064000_17.WAV,y,0.253917962312698
AM25_samples_split,20190630_060000_10.WAV,n,0.009525269269943
AM25_samples_split,20190629_234000_10.WAV,n,0.037874847650528
AM25_samples_split,20190622_050000_16.WAV,y,0.130013227462769
AM25_samples_split,20190624_033000_16.WAV,n,0.02174037694931
AM25_samples_split,20190617_064000_14.WAV,y,0.349609553813934
AM25_samples_split,20190625_034000_4.WAV,y,0.017078220844269
AM25_samples_split,20190702_103000_8.WAV,n,0.98549747467041
AM25_samples_split,20190629_025000_15.WAV,n,0.014880537986755
AM25_samples_split,20190623_000000_5.WAV,y,0.049467384815216
AM25_samples_split,20190702_081000_13.WAV,n,0.946464955806732
AM25_samples_split,20190628_232000_11.WAV,n,0.011650234460831
AM25_samples_split,20190622_114000_9.WAV,n,0.042274296283722
AM25_samples_split,20190625_034000_1.WAV,y,0.054452925920487
AM25_samples_split,20190701_203000_14.WAV,y,0.133484780788422
AM25_samples_split,20190624_033000_3.WAV,n,0.018509119749069
AM25_samples_split,20190703_083000_19.WAV,n,0.787649750709534
AM25_samples_split,20190619_035000_2.WAV,y,0.235342562198639
AM25_samples_split,20190628_232000_4.WAV,y,0.009835511445999
AM25_samples_split,20190622_114000_4.WAV,n,0.120458453893662
AM25_samples_split,20190619_135000_0.WAV,y,0.018541932106018
AM25_samples_split,20190624_033000_7.WAV,n,0.025862723588944
AM25_samples_split,20190617_110000_15.WAV,y,0.025135725736618
AM25_samples_split,20190705_171000_1.WAV,n,0.269561260938644
AM25_samples_split,20190703_083000_13.WAV,n,0.057371288537979
AM25_samples_split,20190619_135000_9.WAV,y,0.036148995161057
AM25_samples_split,20190617_110000_18.WAV,y,0.138984203338623
AM25_samples_split,20190629_092000_5.WAV,n,0.506748795509338
AM25_samples_split,20190619_035000_7.WAV,n,0.138641923666
AM25_samples_split,20190628_232000_9.WAV,n,0.032614558935165
AM25_samples_split,20190701_203000_2.WAV,y,0.142051756381989
AM25_samples_split,20190624_033000_10.WAV,n,0.017564088106155
AM25_samples_split,20190623_202000_1.WAV,n,0.06060665845871
AM25_samples_split,20190622_114000_18.WAV,y,0.029651045799255
AM25_samples_split,20190629_025000_2.WAV,n,0.044587463140488
AM25_samples_split,20190620_175000_3.WAV,y,0.112469732761383
AM25_samples_split,20190617_064000_9.WAV,n,0.052066922187805
AM25_samples_split,20190629_124000_18.WAV,n,0.176548570394516
AM25_samples_split,20190623_202000_7.WAV,n,0.751006662845612
AM25_samples_split,20190629_234000_9.WAV,n,0.322177588939667
AM25_samples_split,20190629_092000_4.WAV,n,0.063129425048828
AM25_samples_split,20190617_064000_19.WAV,y,0.182572841644287
AM25_samples_split,20190617_110000_12.WAV,y,0.01977288722992
AM25_samples_split,20190617_110000_17.WAV,n,0.052126199007034
AM25_samples_split,20190702_103000_12.WAV,n,0.143588423728943
AM25_samples_split,20190701_203000_6.WAV,y,0.211303025484085
AM25_samples_split,20190625_034000_2.WAV,y,0.385656416416168
AM25_samples_split,20190617_064000_15.WAV,n,0.587876677513123
AM25_samples_split,20190623_202000_19.WAV,y,0.196389764547348
AM25_samples_split,20190625_034000_12.WAV,n,0.24893319606781
AM25_samples_split,20190625_034000_9.WAV,y,0.035843759775162
AM25_samples_split,20190630_060000_0.WAV,n,0.011236399412155
AM25_samples_split,20190630_060000_14.WAV,n,0.01702293753624
AM25_samples_split,20190628_232000_1.WAV,y,0.057891845703125
AM25_samples_split,20190619_035000_3.WAV,n,0.381969839334488
AM25_samples_split,20190629_124000_19.WAV,y,0.235295057296753
AM25_samples_split,20190619_035000_14.WAV,y,0.067667961120606
AM25_samples_split,20190619_035000_16.WAV,n,0.542545557022095
AM25_samples_split,20190622_114000_3.WAV,n,0.042748361825943
AM25_samples_split,20190629_025000_7.WAV,n,0.007904767990112
AM25_samples_split,20190702_103000_1.WAV,n,0.126641154289246
AM25_samples_split,20190629_025000_11.WAV,n,0.007320284843445
AM25_samples_split,20190621_072000_14.WAV,n,0.012061208486557
AM25_samples_split,20190624_033000_15.WAV,n,0.027998834848404
AM25_samples_split,20190705_171000_4.WAV,y,0.012640625238419
AM25_samples_split,20190622_114000_15.WAV,y,0.029415547847748
AM25_samples_split,20190622_114000_16.WAV,n,0.100742965936661
AM25_samples_split,20190622_114000_12.WAV,y,0.052938282489777
AM25_samples_split,20190628_232000_0.WAV,n,0.007934182882309
AM25_samples_split,20190622_114000_19.WAV,y,0.045929342508316
AM25_samples_split,20190623_000000_16.WAV,y,0.036742806434631
AM25_samples_split,20190617_110000_14.WAV,n,0.056200683116913
AM25_samples_split,20190619_035000_15.WAV,n,0.027901262044907
AM25_samples_split,20190617_110000_13.WAV,y,0.019956082105637
AM25_samples_split,20190619_035000_6.WAV,y,0.048706948757172
AM25_samples_split,20190705_171000_16.WAV,n,0.031527370214462
AM25_samples_split,20190617_110000_9.WAV,y,0.014611959457398
AM25_samples_split,20190628_232000_17.WAV,n,0.09951001405716
AM25_samples_split,20190629_092000_0.WAV,n,0.008869677782059
AM25_samples_split,20190619_035000_18.WAV,n,0.148675978183746
AM25_samples_split,20190623_202000_13.WAV,n,0.037660777568817
AM25_samples_split,20190629_234000_11.WAV,n,0.074809819459915
AM25_samples_split,20190620_175000_17.WAV,n,0.077666163444519
AM25_samples_split,20190619_135000_15.WAV,y,0.031334668397904
AM25_samples_split,20190628_232000_19.WAV,n,0.079499065876007
AM25_samples_split,20190623_202000_9.WAV,n,0.955189168453217
AM25_samples_split,20190617_064000_3.WAV,n,0.05474317073822
AM25_samples_split,20190701_203000_11.WAV,y,0.834556460380554
AM25_samples_split,20190619_135000_6.WAV,y,0.696526408195496
AM25_samples_split,20190702_081000_19.WAV,y,0.030451089143753
AM25_samples_split,20190622_050000_11.WAV,y,0.172976046800613
AM25_samples_split,20190619_035000_5.WAV,n,0.137936592102051
AM25_samples_split,20190625_034000_10.WAV,n,0.111440658569336
AM25_samples_split,20190623_202000_6.WAV,n,0.886539459228516
AM25_samples_split,20190703_083000_14.WAV,y,0.02061653137207
AM25_samples_split,20190622_114000_5.WAV,y,0.066567122936249
AM25_samples_split,20190624_033000_5.WAV,n,0.035429835319519
AM25_samples_split,20190617_064000_0.WAV,n,0.14823454618454
AM25_samples_split,20190705_171000_6.WAV,y,0.072171926498413
AM25_samples_split,20190705_171000_12.WAV,n,0.0227070748806
AM25_samples_split,20190623_202000_12.WAV,n,0.438135713338852
AM25_samples_split,20190703_083000_17.WAV,n,0.389435768127441
AM25_samples_split,20190620_175000_2.WAV,n,0.02406507730484
AM25_samples_split,20190621_072000_5.WAV,n,0.054420590400696
AM25_samples_split,20190619_035000_4.WAV,n,0.084371834993363
AM25_samples_split,20190624_033000_18.WAV,n,0.015851080417633
AM25_samples_split,20190705_171000_9.WAV,y,0.098558127880097
AM25_samples_split,20190622_114000_7.WAV,y,0.060385018587113
AM25_samples_split,20190629_025000_13.WAV,n,0.024050056934357
AM25_samples_split,20190628_232000_16.WAV,n,0.057478427886963
AM25_samples_split,20190622_050000_8.WAV,y,0.690196394920349
AM25_samples_split,20190619_135000_14.WAV,y,0.331003487110138
AM25_samples_split,20190617_110000_0.WAV,y,0.110930651426315
AM25_samples_split,20190705_171000_3.WAV,y,0.014247924089432
AM25_samples_split,20190617_110000_5.WAV,y,0.069722175598145
AM25_samples_split,20190630_060000_17.WAV,n,0.056476354598999
AM25_samples_split,20190630_060000_12.WAV,n,0.007552862167358
AM25_samples_split,20190623_000000_1.WAV,n,0.183261722326279
AM25_samples_split,20190619_035000_13.WAV,n,0.027882128953934
AM25_samples_split,20190617_064000_16.WAV,n,0.265921354293823
AM25_samples_split,20190703_083000_8.WAV,n,0.705991864204407
AM25_samples_split,20190625_034000_0.WAV,y,0.060860306024551
AM25_samples_split,20190629_025000_17.WAV,n,0.007653176784515
AM25_samples_split,20190630_060000_18.WAV,n,0.016212552785874
AM25_samples_split,20190622_114000_10.WAV,n,0.026488661766052
AM25_samples_split,20190625_034000_6.WAV,n,0.0135917365551
AM25_samples_split,20190621_072000_16.WAV,y,0.021249383687973
AM25_samples_split,20190622_114000_2.WAV,n,0.039493650197983
AM25_samples_split,20190619_035000_10.WAV,n,0.652086138725281
AM25_samples_split,20190629_025000_18.WAV,n,0.007043927907944
AM25_samples_split,20190623_202000_10.WAV,n,0.089261025190353
AM25_samples_split,20190623_202000_14.WAV,n,0.49180144071579
AM25_samples_split,20190702_103000_7.WAV,n,0.291239082813263
AM25_samples_split,20190703_083000_7.WAV,n,0.230714499950409
AM25_samples_split,20190623_000000_4.WAV,n,0.370182871818542
AM25_samples_split,20190622_050000_9.WAV,n,0.167894065380096
AM25_samples_split,20190622_114000_17.WAV,n,0.117225557565689
AM25_samples_split,20190701_203000_16.WAV,y,0.210398107767105
AM25_samples_split,20190629_124000_15.WAV,y,0.023930579423905
AM25_samples_split,20190625_034000_7.WAV,y,0.052581608295441
AM25_samples_split,20190617_110000_19.WAV,y,0.034873634576798
AM25_samples_split,20190705_171000_5.WAV,y,0.037776380777359
AM25_samples_split,20190701_203000_18.WAV,y,0.167910426855087
AM25_samples_split,20190629_092000_16.WAV,y,0.011542111635208
AM25_samples_split,20190623_000000_8.WAV,n,0.177196383476257
AM25_samples_split,20190701_203000_8.WAV,y,0.283862769603729
AM25_samples_split,20190620_175000_18.WAV,n,0.013608753681183
AM25_samples_split,20190619_135000_18.WAV,y,0.033838450908661
AM25_samples_split,20190622_114000_6.WAV,y,0.041395872831345
AM25_samples_split,20190705_171000_8.WAV,y,0.056299895048142
AM25_samples_split,20190625_034000_13.WAV,n,0.084526151418686
AM25_samples_split,20190703_083000_18.WAV,n,0.414018243551254
AM25_samples_split,20190622_050000_18.WAV,y,0.221133649349213
AM25_samples_split,20190702_081000_16.WAV,n,0.855643093585968
AM25_samples_split,20190630_060000_3.WAV,n,0.022704750299454
AM25_samples_split,20190701_203000_1.WAV,y,0.070321023464203
AM25_samples_split,20190702_103000_0.WAV,y,0.186727344989777
AM25_samples_split,20190629_025000_4.WAV,n,0.12595346570015
AM25_samples_split,20190629_025000_14.WAV,n,0.070039868354797
AM25_samples_split,20190630_060000_19.WAV,n,0.011267244815827
AM25_samples_split,20190619_035000_8.WAV,y,0.07404837012291
AM25_samples_split,20190703_083000_6.WAV,n,0.298083484172821
AM25_samples_split,20190622_114000_1.WAV,n,0.046923130750656
AM25_samples_split,20190619_135000_1.WAV,y,0.019561976194382
AM25_samples_split,20190629_234000_5.WAV,n,0.00677815079689
AM25_samples_split,20190629_092000_12.WAV,n,0.024625301361084
AM25_samples_split,20190624_033000_17.WAV,y,0.082290202379227
AM25_samples_split,20190622_050000_17.WAV,y,0.307765305042267
AM25_samples_split,20190622_050000_1.WAV,n,0.151616305112839
AM25_samples_split,20190623_000000_11.WAV,n,0.139554023742676
AM25_samples_split,20190623_202000_17.WAV,y,0.283864319324493
AM25_samples_split,20190702_081000_1.WAV,n,0.558245599269867
AM25_samples_split,20190703_083000_11.WAV,n,0.585739970207214
AM25_samples_split,20190625_034000_14.WAV,n,0.016823083162308
AM25_samples_split,20190629_025000_16.WAV,n,0.007810235023499
AM25_samples_split,20190623_000000_10.WAV,n,0.041016966104508
AM25_samples_split,20190702_103000_13.WAV,y,0.107297003269196
AM25_samples_split,20190629_124000_16.WAV,y,0.278541445732117
AM25_samples_split,20190629_124000_12.WAV,y,0.296674966812134
AM25_samples_split,20190629_234000_3.WAV,n,0.007320791482925
AM25_samples_split,20190619_035000_0.WAV,n,0.033861815929413
AM25_samples_split,20190617_064000_4.WAV,n,0.044534176588059
AM25_samples_split,20190630_060000_9.WAV,n,0.013000309467316
AM25_samples_split,20190629_234000_16.WAV,n,0.006906449794769
AM25_samples_split,20190617_064000_8.WAV,n,0.255781948566437
AM25_samples_split,20190617_110000_3.WAV,y,0.017947822809219
AM25_samples_split,20190702_081000_0.WAV,n,0.172235995531082
AM25_samples_split,20190629_092000_2.WAV,n,0.015165060758591
AM25_samples_split,20190702_081000_12.WAV,n,0.5948326587677
AM25_samples_split,20190630_060000_4.WAV,n,0.027850240468979
AM25_samples_split,20190701_203000_19.WAV,y,0.080038338899613
AM25_samples_split,20190621_072000_8.WAV,n,0.298833191394806
AM25_samples_split,20190625_034000_3.WAV,n,0.352807372808456
AM25_samples_split,20190617_110000_10.WAV,y,0.028780281543732
AM25_samples_split,20190629_124000_10.WAV,y,0.15899595618248
AM25_samples_split,20190628_232000_12.WAV,n,0.020755767822266
AM25_samples_split,20190629_092000_8.WAV,y,0.01407727599144
AM25_samples_split,20190621_072000_6.WAV,n,0.013623178005219
AM25_samples_split,20190701_203000_10.WAV,y,0.167499512434006
AM25_samples_split,20190629_234000_2.WAV,n,0.007040530443192
AM25_samples_split,20190705_171000_15.WAV,n,0.353624701499939
AM25_samples_split,20190622_050000_3.WAV,n,0.13033652305603
AM25_samples_split,20190629_092000_14.WAV,n,0.094600200653076
AM25_samples_split,20190629_025000_10.WAV,n,0.00978946685791
AM25_samples_split,20190629_092000_19.WAV,n,0.06088986992836
AM25_samples_split,20190629_124000_17.WAV,n,0.169496655464172
AM25_samples_split,20190629_124000_2.WAV,y,0.068273156881332
AM25_samples_split,20190621_072000_1.WAV,n,0.147336781024933
AM25_samples_split,20190622_050000_5.WAV,n,0.910585999488831
AM25_samples_split,20190702_103000_10.WAV,y,0.766053974628449
AM25_samples_split,20190630_060000_7.WAV,n,0.029707252979279
AM25_samples_split,20190619_135000_3.WAV,y,0.014467298984528
AM25_samples_split,20190620_175000_13.WAV,n,0.063858091831207
AM25_samples_split,20190622_050000_4.WAV,y,0.234017699956894
AM25_samples_split,20190705_171000_2.WAV,n,0.097752541303635
AM25_samples_split,20190703_083000_12.WAV,n,0.527363121509552
AM25_samples_split,20190619_135000_19.WAV,y,0.024702668190003
AM25_samples_split,20190622_050000_6.WAV,y,0.11019042134285
AM25_samples_split,20190702_103000_11.WAV,y,0.273578763008118
AM25_samples_split,20190702_103000_14.WAV,y,0.926470696926117
AM25_samples_split,20190621_072000_3.WAV,n,0.095239013433457
AM25_samples_split,20190625_034000_15.WAV,n,0.009283602237701
AM25_samples_split,20190619_135000_17.WAV,y,0.012145012617111
AM25_samples_split,20190624_033000_1.WAV,n,0.012013018131256
AM25_samples_split,20190625_034000_8.WAV,y,0.078233242034912
AM25_samples_split,20190617_064000_10.WAV,n,0.809354722499847
AM25_samples_split,20190629_092000_17.WAV,n,0.028939753770828
AM25_samples_split,20190621_072000_15.WAV,n,0.021466970443726
AM25_samples_split,20190622_050000_13.WAV,n,0.074932992458344
AM25_samples_split,20190619_135000_4.WAV,y,0.01403421163559
AM25_samples_split,20190629_124000_0.WAV,y,0.2591632604599
AM25_samples_split,20190702_081000_10.WAV,n,0.010928392410278
AM25_samples_split,20190628_232000_14.WAV,n,0.043178051710129
AM25_samples_split,20190701_203000_17.WAV,y,0.13636925816536
AM25_samples_split,20190619_135000_12.WAV,y,0.111187636852264
AM25_samples_split,20190628_232000_18.WAV,n,0.020101606845856
AM25_samples_split,20190623_000000_15.WAV,n,0.015280276536942
AM25_samples_split,20190701_203000_3.WAV,y,0.141519129276276
AM25_samples_split,20190621_072000_13.WAV,y,0.020360082387924
