,Folder,Clip,Human_Bird_Label,Microfaune_Global_Score
1523,AM6_samples_split,20190627_210000_5.WAV,n,0.009400516748428345
1524,AM6_samples_split,20190630_192000_16.WAV,y,0.006524205207824707
1525,AM6_samples_split,20190612_013000_13.WAV,y,0.010309547185897827
1526,AM6_samples_split,20190630_192000_3.WAV,n,0.007358431816101074
1527,AM6_samples_split,20190705_000000_2.WAV,y,0.006576210260391235
1528,AM6_samples_split,20190705_000000_11.WAV,y,0.006520450115203857
1529,AM6_samples_split,20190625_042000_3.WAV,y,0.022385060787200928
1530,AM6_samples_split,20190625_042000_7.WAV,y,0.016084879636764526
1531,AM6_samples_split,20190705_000000_16.WAV,y,0.006131678819656372
1532,AM6_samples_split,20190617_165000_13.WAV,y,0.008772969245910645
1533,AM6_samples_split,20190623_175000_7.WAV,y,0.18326327204704285
1534,AM6_samples_split,20190630_214000_9.WAV,y,0.0112781822681427
1535,AM6_samples_split,20190704_225000_7.WAV,y,0.0070750415325164795
1536,AM6_samples_split,20190612_030000_12.WAV,n,0.008628040552139282
1537,AM6_samples_split,20190625_042000_17.WAV,n,0.023150205612182617
1538,AM6_samples_split,20190612_013000_17.WAV,n,0.029551982879638672
1539,AM6_samples_split,20190702_154000_18.WAV,n,0.008399426937103271
1540,AM6_samples_split,20190612_013000_4.WAV,y,0.022188425064086914
1541,AM6_samples_split,20190702_154000_6.WAV,n,0.008431226015090942
1542,AM6_samples_split,20190702_154000_19.WAV,n,0.010424584150314331
1543,AM6_samples_split,20190612_030000_13.WAV,n,0.01105499267578125
1544,AM6_samples_split,20190630_214000_1.WAV,y,0.021518409252166748
1545,AM6_samples_split,20190630_192000_8.WAV,n,0.008516877889633179
1546,AM6_samples_split,20190627_210000_14.WAV,n,0.0090007483959198
1547,AM6_samples_split,20190630_013000_10.WAV,n,0.007069528102874756
1548,AM6_samples_split,20190625_042000_11.WAV,n,0.0361902117729187
1549,AM6_samples_split,20190630_013000_18.WAV,y,0.008640676736831665
1550,AM6_samples_split,20190630_214000_13.WAV,y,0.008225709199905396
1551,AM6_samples_split,20190612_013000_2.WAV,n,0.04472634196281433
1552,AM6_samples_split,20190612_030000_11.WAV,y,0.0665031373500824
1553,AM6_samples_split,20190619_014000_10.WAV,y,0.008276104927062988
1554,AM6_samples_split,20190612_013000_0.WAV,y,0.01103276014328003
1555,AM6_samples_split,20190630_192000_13.WAV,n,0.007731765508651733
1556,AM6_samples_split,20190611_230000_11.WAV,y,0.38110536336898804
1557,AM6_samples_split,20190625_024000_3.WAV,y,0.011980116367340088
1558,AM6_samples_split,20190702_154000_3.WAV,n,0.01071709394454956
1559,AM6_samples_split,20190702_154000_9.WAV,n,0.008615761995315552
1560,AM6_samples_split,20190623_151000_14.WAV,n,0.008936583995819092
1561,AM6_samples_split,20190623_175000_11.WAV,n,0.01245415210723877
1562,AM6_samples_split,20190619_014000_18.WAV,y,0.03095206618309021
1563,AM6_samples_split,20190616_232000_2.WAV,y,0.09390878677368164
1564,AM6_samples_split,20190623_175000_5.WAV,n,0.012562721967697144
1565,AM6_samples_split,20190611_053000_10.WAV,y,0.07800212502479553
1566,AM6_samples_split,20190704_225000_5.WAV,y,0.00740206241607666
1567,AM6_samples_split,20190619_074000_12.WAV,y,0.06391879916191101
1568,AM6_samples_split,20190619_014000_11.WAV,y,0.04451894760131836
1569,AM6_samples_split,20190619_014000_2.WAV,n,0.00986132025718689
1570,AM6_samples_split,20190614_034000_12.WAV,y,0.006599724292755127
1571,AM6_samples_split,20190704_160000_9.WAV,n,0.008731454610824585
1572,AM6_samples_split,20190704_160000_12.WAV,n,0.00757262110710144
1573,AM6_samples_split,20190619_014000_17.WAV,n,0.013532936573028564
1574,AM6_samples_split,20190627_210000_12.WAV,n,0.011758118867874146
1575,AM6_samples_split,20190625_024000_13.WAV,n,0.011885404586791992
1576,AM6_samples_split,20190611_053000_19.WAV,n,0.007534891366958618
1577,AM6_samples_split,20190630_214000_19.WAV,y,0.011959820985794067
1578,AM6_samples_split,20190704_225000_1.WAV,y,0.008259773254394531
1579,AM6_samples_split,20190617_165000_5.WAV,y,0.0133323073387146
1580,AM6_samples_split,20190623_151000_15.WAV,n,0.008618950843811035
1581,AM6_samples_split,20190627_210000_1.WAV,n,0.013431727886199951
1582,AM6_samples_split,20190616_232000_3.WAV,y,0.0594254732131958
1583,AM6_samples_split,20190705_000000_18.WAV,n,0.00618666410446167
1584,AM6_samples_split,20190625_024000_4.WAV,y,0.01862958073616028
1585,AM6_samples_split,20190630_013000_3.WAV,y,0.006777465343475342
1586,AM6_samples_split,20190625_024000_16.WAV,y,0.01047566533088684
1587,AM6_samples_split,20190623_151000_9.WAV,n,0.007334709167480469
1588,AM6_samples_split,20190617_165000_4.WAV,y,0.008602231740951538
1589,AM6_samples_split,20190611_053000_11.WAV,y,0.018288880586624146
1590,AM6_samples_split,20190704_225000_12.WAV,y,0.010775625705718994
1591,AM6_samples_split,20190612_013000_12.WAV,y,0.008495301008224487
1592,AM6_samples_split,20190705_000000_5.WAV,n,0.006715595722198486
1593,AM6_samples_split,20190623_175000_8.WAV,n,0.012384116649627686
1594,AM6_samples_split,20190623_175000_0.WAV,n,0.013426244258880615
1595,AM6_samples_split,20190617_165000_7.WAV,y,0.0122414231300354
1596,AM6_samples_split,20190619_014000_12.WAV,n,0.013885915279388428
1597,AM6_samples_split,20190630_013000_6.WAV,y,0.010104358196258545
1598,AM6_samples_split,20190630_214000_4.WAV,y,0.009204745292663574
1599,AM6_samples_split,20190623_175000_6.WAV,n,0.015638530254364014
1600,AM6_samples_split,20190616_232000_15.WAV,y,0.0305575430393219
1601,AM6_samples_split,20190623_151000_1.WAV,n,0.014710932970046997
1602,AM6_samples_split,20190623_175000_14.WAV,n,0.03809994459152222
1603,AM6_samples_split,20190617_165000_0.WAV,n,0.01199418306350708
1604,AM6_samples_split,20190630_214000_16.WAV,y,0.01416197419166565
1605,AM6_samples_split,20190623_175000_16.WAV,n,0.03249084949493408
1606,AM6_samples_split,20190619_074000_3.WAV,n,0.00819087028503418
1607,AM6_samples_split,20190619_074000_14.WAV,n,0.18670392036437988
1608,AM6_samples_split,20190616_232000_19.WAV,y,0.02379518747329712
1609,AM6_samples_split,20190612_013000_3.WAV,y,0.011356860399246216
1610,AM6_samples_split,20190704_225000_2.WAV,y,0.009184956550598145
1611,AM6_samples_split,20190702_154000_14.WAV,n,0.00823482871055603
1612,AM6_samples_split,20190611_230000_8.WAV,y,0.47541725635528564
1613,AM6_samples_split,20190627_210000_15.WAV,n,0.012977123260498047
1614,AM6_samples_split,20190630_214000_7.WAV,y,0.022967010736465454
1615,AM6_samples_split,20190619_014000_19.WAV,y,0.017825067043304443
1616,AM6_samples_split,20190612_013000_14.WAV,y,0.009309321641921997
1617,AM6_samples_split,20190625_042000_5.WAV,n,0.016166508197784424
1618,AM6_samples_split,20190704_225000_4.WAV,y,0.007648348808288574
1619,AM6_samples_split,20190627_210000_19.WAV,n,0.026726573705673218
1620,AM6_samples_split,20190623_151000_10.WAV,n,0.008025556802749634
1621,AM6_samples_split,20190625_024000_9.WAV,y,0.08906510472297668
1622,AM6_samples_split,20190612_030000_18.WAV,n,0.006749182939529419
1623,AM6_samples_split,20190630_214000_6.WAV,y,0.011049062013626099
1624,AM6_samples_split,20190619_014000_6.WAV,n,0.015187382698059082
1625,AM6_samples_split,20190630_192000_1.WAV,n,0.008700579404830933
1626,AM6_samples_split,20190702_154000_15.WAV,y,0.00817844271659851
1627,AM6_samples_split,20190630_192000_6.WAV,n,0.006693810224533081
1628,AM6_samples_split,20190704_160000_2.WAV,y,0.022831827402114868
1629,AM6_samples_split,20190612_030000_4.WAV,y,0.02010229229927063
1630,AM6_samples_split,20190612_030000_2.WAV,n,0.007835924625396729
1631,AM6_samples_split,20190623_175000_10.WAV,n,0.01107567548751831
1632,AM6_samples_split,20190623_151000_13.WAV,n,0.009653061628341675
1633,AM6_samples_split,20190704_225000_14.WAV,y,0.012909948825836182
1634,AM6_samples_split,20190630_214000_14.WAV,y,0.013988375663757324
1635,AM6_samples_split,20190614_034000_19.WAV,y,0.04923379421234131
1636,AM6_samples_split,20190612_013000_1.WAV,y,0.017862588167190552
1637,AM6_samples_split,20190623_151000_5.WAV,n,0.009002387523651123
1638,AM6_samples_split,20190630_013000_17.WAV,y,0.00783047080039978
1639,AM6_samples_split,20190611_053000_14.WAV,n,0.026775836944580078
1640,AM6_samples_split,20190617_165000_19.WAV,y,0.007767140865325928
1641,AM6_samples_split,20190612_013000_5.WAV,y,0.023844540119171143
1642,AM6_samples_split,20190704_160000_0.WAV,y,0.015517711639404297
1643,AM6_samples_split,20190625_024000_14.WAV,n,0.0227280855178833
1644,AM6_samples_split,20190619_014000_5.WAV,n,0.008435815572738647
1645,AM6_samples_split,20190611_053000_13.WAV,n,0.02155601978302002
1646,AM6_samples_split,20190627_210000_8.WAV,y,0.08139908313751221
1647,AM6_samples_split,20190611_230000_4.WAV,y,0.015734195709228516
1648,AM6_samples_split,20190625_024000_15.WAV,y,0.0160520076751709
1649,AM6_samples_split,20190612_030000_14.WAV,n,0.009789049625396729
1650,AM6_samples_split,20190623_151000_18.WAV,n,0.008997172117233276
1651,AM6_samples_split,20190705_000000_7.WAV,n,0.006884664297103882
1652,AM6_samples_split,20190617_165000_18.WAV,y,0.012929767370223999
1653,AM6_samples_split,20190630_192000_10.WAV,n,0.00707775354385376
1654,AM6_samples_split,20190612_013000_15.WAV,y,0.026757866144180298
1655,AM6_samples_split,20190611_053000_9.WAV,n,0.16808480024337769
1656,AM6_samples_split,20190625_042000_6.WAV,n,0.024677127599716187
1657,AM6_samples_split,20190705_000000_17.WAV,y,0.007150083780288696
1658,AM6_samples_split,20190612_013000_7.WAV,y,0.024098098278045654
1659,AM6_samples_split,20190619_074000_16.WAV,n,0.018388360738754272
1660,AM6_samples_split,20190627_210000_10.WAV,n,0.008616149425506592
1661,AM6_samples_split,20190625_024000_5.WAV,y,0.011492937803268433
1662,AM6_samples_split,20190630_214000_17.WAV,y,0.008333534002304077
1663,AM6_samples_split,20190614_034000_13.WAV,y,0.0068968236446380615
1664,AM6_samples_split,20190627_210000_3.WAV,y,0.4467148184776306
1665,AM6_samples_split,20190619_014000_4.WAV,n,0.00858461856842041
1666,AM6_samples_split,20190704_160000_6.WAV,y,0.008596330881118774
1667,AM6_samples_split,20190611_230000_1.WAV,y,0.6547643542289734
1668,AM6_samples_split,20190612_030000_19.WAV,n,0.007074475288391113
1669,AM6_samples_split,20190630_013000_7.WAV,y,0.13773319125175476
1670,AM6_samples_split,20190705_000000_13.WAV,y,0.006766945123672485
1671,AM6_samples_split,20190704_160000_15.WAV,n,0.008271515369415283
1672,AM6_samples_split,20190623_151000_12.WAV,n,0.008713573217391968
1673,AM6_samples_split,20190623_151000_4.WAV,n,0.01062503457069397
1674,AM6_samples_split,20190611_230000_13.WAV,y,0.32969874143600464
1675,AM6_samples_split,20190702_154000_12.WAV,n,0.008718639612197876
1676,AM6_samples_split,20190625_024000_19.WAV,n,0.008668333292007446
1677,AM6_samples_split,20190619_014000_0.WAV,n,0.007642477750778198
1678,AM6_samples_split,20190623_175000_4.WAV,n,0.018595993518829346
1679,AM6_samples_split,20190630_013000_19.WAV,y,0.06947535276412964
1680,AM6_samples_split,20190619_014000_9.WAV,n,0.013417303562164307
1681,AM6_samples_split,20190630_013000_1.WAV,n,0.008145570755004883
1682,AM6_samples_split,20190616_232000_14.WAV,y,0.03456521034240723
1683,AM6_samples_split,20190619_074000_11.WAV,y,0.010912150144577026
1684,AM6_samples_split,20190702_154000_5.WAV,n,0.008425146341323853
1685,AM6_samples_split,20190625_042000_1.WAV,n,0.011277437210083008
1686,AM6_samples_split,20190625_042000_14.WAV,y,0.03887498378753662
1687,AM6_samples_split,20190614_034000_10.WAV,y,0.10494613647460938
1688,AM6_samples_split,20190623_151000_0.WAV,n,0.00913470983505249
1689,AM6_samples_split,20190623_151000_17.WAV,n,0.008070528507232666
1690,AM6_samples_split,20190619_074000_5.WAV,n,0.14806103706359863
1691,AM6_samples_split,20190630_013000_0.WAV,n,0.008273929357528687
1692,AM6_samples_split,20190619_014000_8.WAV,n,0.0088520348072052
1693,AM6_samples_split,20190627_210000_13.WAV,n,0.008728116750717163
1694,AM6_samples_split,20190623_175000_3.WAV,n,0.0455394983291626
1695,AM6_samples_split,20190611_230000_6.WAV,y,0.01311194896697998
1696,AM6_samples_split,20190623_151000_2.WAV,n,0.010271579027175903
1697,AM6_samples_split,20190705_000000_1.WAV,y,0.007672995328903198
1698,AM6_samples_split,20190704_225000_8.WAV,y,0.009603410959243774
1699,AM6_samples_split,20190705_000000_15.WAV,n,0.007015436887741089
1700,AM6_samples_split,20190704_225000_6.WAV,n,0.006757020950317383
1701,AM6_samples_split,20190619_074000_17.WAV,n,0.027360886335372925
1702,AM6_samples_split,20190623_175000_2.WAV,n,0.24642729759216309
1703,AM6_samples_split,20190612_030000_5.WAV,n,0.011398255825042725
1704,AM6_samples_split,20190611_230000_9.WAV,y,0.3824092447757721
1705,AM6_samples_split,20190611_053000_18.WAV,n,0.008413225412368774
1706,AM6_samples_split,20190623_151000_16.WAV,n,0.008140891790390015
1707,AM6_samples_split,20190705_000000_10.WAV,y,0.00664287805557251
1708,AM6_samples_split,20190630_192000_18.WAV,n,0.008076608180999756
1709,AM6_samples_split,20190702_154000_0.WAV,n,0.00824040174484253
1710,AM6_samples_split,20190616_232000_18.WAV,y,0.16960355639457703
1711,AM6_samples_split,20190630_192000_0.WAV,n,0.007489025592803955
1712,AM6_samples_split,20190705_000000_8.WAV,n,0.006617039442062378
1713,AM6_samples_split,20190611_053000_17.WAV,n,0.009388774633407593
1714,AM6_samples_split,20190630_013000_8.WAV,n,0.011584639549255371
1715,AM6_samples_split,20190623_175000_9.WAV,n,0.014986187219619751
1716,AM6_samples_split,20190611_230000_15.WAV,y,0.04032781720161438
1717,AM6_samples_split,20190616_232000_1.WAV,y,0.12133699655532837
1718,AM6_samples_split,20190702_154000_16.WAV,n,0.010519534349441528
1719,AM6_samples_split,20190627_210000_9.WAV,y,0.07783892750740051
1720,AM6_samples_split,20190625_024000_1.WAV,n,0.013847023248672485
1721,AM6_samples_split,20190616_232000_4.WAV,y,0.01857176423072815
1722,AM6_samples_split,20190617_165000_16.WAV,y,0.01930031180381775
1723,AM6_samples_split,20190623_151000_8.WAV,n,0.007664412260055542
1724,AM6_samples_split,20190630_013000_15.WAV,y,0.07083401083946228
1725,AM6_samples_split,20190611_230000_16.WAV,y,0.007006257772445679
1726,AM6_samples_split,20190619_074000_15.WAV,n,0.02459925413131714
1727,AM6_samples_split,20190702_154000_10.WAV,n,0.008889764547348022
1728,AM6_samples_split,20190619_074000_4.WAV,n,0.16356253623962402
1729,AM6_samples_split,20190617_165000_1.WAV,y,0.009821265935897827
1730,AM6_samples_split,20190619_074000_1.WAV,y,0.05727308988571167
1731,AM6_samples_split,20190611_230000_17.WAV,y,0.6805164813995361
1732,AM6_samples_split,20190619_014000_3.WAV,n,0.008209764957427979
1733,AM6_samples_split,20190705_000000_0.WAV,y,0.006979435682296753
1734,AM6_samples_split,20190625_024000_2.WAV,y,0.014640182256698608
1735,AM6_samples_split,20190623_151000_11.WAV,n,0.008466213941574097
1736,AM6_samples_split,20190627_210000_16.WAV,n,0.009352922439575195
1737,AM6_samples_split,20190619_014000_7.WAV,n,0.008277803659439087
1738,AM6_samples_split,20190702_154000_13.WAV,n,0.00956106185913086
1739,AM6_samples_split,20190623_175000_1.WAV,n,0.011179029941558838
1740,AM6_samples_split,20190630_013000_12.WAV,n,0.008194893598556519
1741,AM6_samples_split,20190612_013000_19.WAV,y,0.027912527322769165
1742,AM6_samples_split,20190704_160000_4.WAV,n,0.010433882474899292
1743,AM6_samples_split,20190612_030000_3.WAV,n,0.006640046834945679
1744,AM6_samples_split,20190619_074000_9.WAV,y,0.02015751600265503
1745,AM6_samples_split,20190612_013000_6.WAV,y,0.021379142999649048
1746,AM6_samples_split,20190705_000000_14.WAV,y,0.007270216941833496
1747,AM6_samples_split,20190611_230000_7.WAV,y,0.007610410451889038
1748,AM6_samples_split,20190616_232000_13.WAV,y,0.013900786638259888
1749,AM6_samples_split,20190617_165000_14.WAV,y,0.013669610023498535
1750,AM6_samples_split,20190611_230000_5.WAV,y,0.017016440629959106
1751,AM6_samples_split,20190625_042000_19.WAV,y,0.631841778755188
1752,AM6_samples_split,20190612_030000_17.WAV,n,0.008512526750564575
1753,AM6_samples_split,20190704_160000_17.WAV,n,0.00787442922592163
1754,AM6_samples_split,20190625_042000_18.WAV,n,0.013151198625564575
1755,AM6_samples_split,20190616_232000_16.WAV,y,0.03743061423301697
1756,AM6_samples_split,20190612_030000_15.WAV,n,0.008891880512237549
1757,AM6_samples_split,20190611_053000_2.WAV,y,0.018118083477020264
1758,AM6_samples_split,20190612_013000_9.WAV,y,0.013524085283279419
1759,AM6_samples_split,20190704_225000_18.WAV,y,0.009387314319610596
1760,AM6_samples_split,20190630_192000_11.WAV,y,0.007767230272293091
1761,AM6_samples_split,20190614_034000_18.WAV,n,0.011482417583465576
1762,AM6_samples_split,20190627_210000_11.WAV,n,0.022738367319107056
1763,AM6_samples_split,20190704_160000_16.WAV,n,0.008375436067581177
1764,AM6_samples_split,20190614_034000_5.WAV,y,0.11821845173835754
1765,AM6_samples_split,20190704_225000_17.WAV,y,0.02130141854286194
1766,AM6_samples_split,20190627_210000_7.WAV,y,0.16616672277450562
1767,AM6_samples_split,20190612_030000_16.WAV,n,0.008886575698852539
1768,AM6_samples_split,20190704_160000_13.WAV,n,0.007946372032165527
1769,AM6_samples_split,20190611_230000_18.WAV,y,0.5809170007705688
1770,AM6_samples_split,20190611_053000_15.WAV,n,0.013463526964187622
1771,AM6_samples_split,20190630_214000_5.WAV,y,0.010843425989151001
1772,AM6_samples_split,20190702_154000_17.WAV,n,0.008677512407302856
1773,AM6_samples_split,20190704_225000_9.WAV,y,0.016597390174865723
1774,AM6_samples_split,20190702_154000_8.WAV,n,0.008834302425384521
1775,AM6_samples_split,20190614_034000_4.WAV,y,0.0250089168548584
1776,AM6_samples_split,20190612_030000_9.WAV,n,0.007160067558288574
1777,AM6_samples_split,20190617_165000_10.WAV,y,0.007830321788787842
1778,AM6_samples_split,20190623_175000_17.WAV,y,0.07408112287521362
1779,AM6_samples_split,20190616_232000_7.WAV,y,0.03648108243942261
1780,AM6_samples_split,20190702_154000_7.WAV,n,0.01478886604309082
1781,AM6_samples_split,20190630_214000_12.WAV,y,0.010025829076766968
1782,AM6_samples_split,20190627_210000_4.WAV,y,0.02084118127822876
1783,AM6_samples_split,20190704_160000_14.WAV,n,0.009734541177749634
1784,AM6_samples_split,20190611_230000_19.WAV,y,0.0222989022731781
1785,AM6_samples_split,20190623_175000_13.WAV,n,0.011567950248718262
1786,AM6_samples_split,20190625_042000_15.WAV,n,0.01783040165901184
1787,AM6_samples_split,20190705_000000_6.WAV,n,0.009175509214401245
1788,AM6_samples_split,20190616_232000_9.WAV,y,0.024509698152542114
1789,AM6_samples_split,20190625_042000_13.WAV,n,0.016372203826904297
1790,AM6_samples_split,20190625_024000_10.WAV,n,0.010308146476745605
1791,AM6_samples_split,20190612_013000_18.WAV,y,0.033802807331085205
1792,AM6_samples_split,20190614_034000_14.WAV,y,0.006757527589797974
1793,AM6_samples_split,20190630_214000_11.WAV,y,0.009119510650634766
1794,AM6_samples_split,20190611_053000_8.WAV,n,0.04618394374847412
1795,AM6_samples_split,20190619_074000_13.WAV,n,0.018996447324752808
1796,AM6_samples_split,20190619_014000_13.WAV,n,0.00934872031211853
1797,AM6_samples_split,20190704_160000_5.WAV,n,0.011300146579742432
1798,AM6_samples_split,20190616_232000_10.WAV,y,0.021103471517562866
1799,AM6_samples_split,20190617_165000_6.WAV,y,0.008328884840011597
1800,AM16_samples_split,20190622_110000_6.WAV,n,0.009865641593933105
1801,AM16_samples_split,20190620_194000_1.WAV,y,0.008970797061920166
1802,AM16_samples_split,20190622_110000_16.WAV,y,0.02011355757713318
1803,AM16_samples_split,20190613_141000_17.WAV,y,0.04457831382751465
1804,AM16_samples_split,20190630_121000_18.WAV,y,0.00608399510383606
1805,AM16_samples_split,20190617_031000_12.WAV,n,0.014209926128387451
1806,AM16_samples_split,20190622_150000_3.WAV,y,0.13345101475715637
1807,AM16_samples_split,20190622_150000_10.WAV,y,0.020266622304916382
1808,AM16_samples_split,20190613_011000_9.WAV,y,0.3283587098121643
1809,AM16_samples_split,20190622_172000_3.WAV,y,0.3815457224845886
1810,AM16_samples_split,20190621_173000_17.WAV,y,0.04118165373802185
1811,AM16_samples_split,20190628_062000_14.WAV,y,0.009918272495269775
1812,AM16_samples_split,20190627_125000_13.WAV,n,0.008252352476119995
1813,AM16_samples_split,20190630_121000_8.WAV,y,0.0063658058643341064
1814,AM16_samples_split,20190630_035000_13.WAV,y,0.08805206418037415
1815,AM16_samples_split,20190628_062000_15.WAV,y,0.0176389217376709
1816,AM16_samples_split,20190628_062000_16.WAV,y,0.031239360570907593
1817,AM16_samples_split,20190619_132000_7.WAV,y,0.01856270432472229
1818,AM16_samples_split,20190619_132000_13.WAV,y,0.006609171628952026
1819,AM16_samples_split,20190622_025000_9.WAV,n,0.027404844760894775
1820,AM16_samples_split,20190630_035000_19.WAV,y,0.18530058860778809
1821,AM16_samples_split,20190626_131000_0.WAV,y,0.02006801962852478
1822,AM16_samples_split,20190620_194000_11.WAV,y,0.00669485330581665
1823,AM16_samples_split,20190616_100000_6.WAV,y,0.15299326181411743
1824,AM16_samples_split,20190622_053000_2.WAV,y,0.014374136924743652
1825,AM16_samples_split,20190622_025000_18.WAV,y,0.007976949214935303
1826,AM16_samples_split,20190621_173000_11.WAV,y,0.433491975069046
1827,AM16_samples_split,20190621_173000_16.WAV,y,0.03989088535308838
1828,AM16_samples_split,20190618_194000_8.WAV,y,0.04645508527755737
1829,AM16_samples_split,20190616_100000_15.WAV,y,0.5301126837730408
1830,AM16_samples_split,20190617_031000_5.WAV,y,0.03435969352722168
1831,AM16_samples_split,20190622_053000_10.WAV,y,0.11870953440666199
1832,AM16_samples_split,20190624_120000_2.WAV,y,0.02534198760986328
1833,AM16_samples_split,20190630_035000_2.WAV,y,0.18841350078582764
1834,AM16_samples_split,20190614_174000_12.WAV,n,0.008255600929260254
1835,AM16_samples_split,20190622_025000_19.WAV,y,0.034900277853012085
1836,AM16_samples_split,20190622_025000_7.WAV,y,0.04911249876022339
1837,AM16_samples_split,20190616_100000_9.WAV,y,0.1840810477733612
1838,AM16_samples_split,20190622_053000_17.WAV,y,0.009520083665847778
1839,AM16_samples_split,20190630_121000_13.WAV,y,0.006839483976364136
1840,AM16_samples_split,20190627_125000_2.WAV,n,0.007860779762268066
1841,AM16_samples_split,20190617_031000_19.WAV,n,0.013642489910125732
1842,AM16_samples_split,20190613_141000_2.WAV,y,0.013155907392501831
1843,AM16_samples_split,20190630_121000_16.WAV,y,0.0079784095287323
1844,AM16_samples_split,20190622_150000_4.WAV,y,0.012379229068756104
1845,AM16_samples_split,20190626_131000_12.WAV,y,0.19895488023757935
1846,AM16_samples_split,20190620_194000_18.WAV,n,0.012543052434921265
1847,AM16_samples_split,20190622_110000_4.WAV,n,0.01275777816772461
1848,AM16_samples_split,20190630_121000_3.WAV,y,0.006571054458618164
1849,AM16_samples_split,20190622_053000_7.WAV,y,0.007672697305679321
1850,AM16_samples_split,20190618_194000_0.WAV,y,0.037312984466552734
1851,AM16_samples_split,20190624_103000_3.WAV,y,0.024062126874923706
1852,AM16_samples_split,20190626_131000_14.WAV,y,0.33090758323669434
1853,AM16_samples_split,20190616_100000_3.WAV,y,0.6667395234107971
1854,AM16_samples_split,20190617_031000_8.WAV,n,0.011931955814361572
1855,AM16_samples_split,20190621_173000_9.WAV,y,0.023031115531921387
1856,AM16_samples_split,20190624_120000_7.WAV,y,0.013700038194656372
1857,AM16_samples_split,20190622_053000_13.WAV,y,0.017398357391357422
1858,AM16_samples_split,20190629_150000_12.WAV,y,0.10859805345535278
1859,AM16_samples_split,20190622_150000_11.WAV,y,0.03608617186546326
1860,AM16_samples_split,20190624_120000_1.WAV,y,0.01903146505355835
1861,AM16_samples_split,20190624_103000_16.WAV,y,0.986764669418335
1862,AM16_samples_split,20190629_150000_6.WAV,n,0.006883293390274048
1863,AM16_samples_split,20190622_053000_19.WAV,y,0.043219953775405884
1864,AM16_samples_split,20190621_173000_3.WAV,n,0.012067347764968872
1865,AM16_samples_split,20190622_053000_1.WAV,y,0.6767292022705078
1866,AM16_samples_split,20190624_103000_5.WAV,y,0.9244938492774963
1867,AM16_samples_split,20190622_025000_17.WAV,y,0.021342992782592773
1868,AM16_samples_split,20190619_132000_3.WAV,n,0.009174585342407227
1869,AM16_samples_split,20190624_103000_7.WAV,y,0.017725229263305664
1870,AM16_samples_split,20190613_141000_13.WAV,y,0.012177348136901855
1871,AM16_samples_split,20190618_194000_6.WAV,y,0.036930352449417114
1872,AM16_samples_split,20190617_031000_4.WAV,y,0.039175063371658325
1873,AM16_samples_split,20190628_062000_17.WAV,y,0.020638585090637207
1874,AM16_samples_split,20190624_103000_4.WAV,y,0.031182527542114258
1875,AM16_samples_split,20190628_062000_2.WAV,y,0.055429309606552124
1876,AM16_samples_split,20190630_035000_17.WAV,y,0.008595526218414307
1877,AM16_samples_split,20190616_100000_12.WAV,y,0.06936946511268616
1878,AM16_samples_split,20190624_120000_15.WAV,n,0.0295046865940094
1879,AM16_samples_split,20190620_194000_2.WAV,y,0.008133798837661743
1880,AM16_samples_split,20190626_131000_4.WAV,y,0.01046222448348999
1881,AM16_samples_split,20190622_110000_2.WAV,n,0.010132193565368652
1882,AM16_samples_split,20190630_121000_15.WAV,y,0.007129758596420288
1883,AM16_samples_split,20190627_125000_6.WAV,y,0.009020447731018066
1884,AM16_samples_split,20190619_132000_0.WAV,n,0.0076705217361450195
1885,AM16_samples_split,20190614_174000_19.WAV,n,0.014825046062469482
1886,AM16_samples_split,20190620_194000_15.WAV,y,0.006902217864990234
1887,AM16_samples_split,20190626_131000_8.WAV,y,0.00969645380973816
1888,AM16_samples_split,20190628_062000_10.WAV,y,0.010686904191970825
1889,AM16_samples_split,20190622_172000_1.WAV,y,0.3179816007614136
1890,AM16_samples_split,20190630_035000_6.WAV,y,0.03162944316864014
1891,AM16_samples_split,20190622_110000_10.WAV,n,0.008959025144577026
1892,AM16_samples_split,20190624_103000_18.WAV,y,0.7482972741127014
1893,AM16_samples_split,20190630_035000_4.WAV,y,0.2660807967185974
1894,AM16_samples_split,20190622_172000_0.WAV,n,0.008191615343093872
1895,AM16_samples_split,20190620_194000_4.WAV,n,0.008327841758728027
1896,AM16_samples_split,20190630_121000_6.WAV,y,0.009908497333526611
1897,AM16_samples_split,20190622_150000_6.WAV,y,0.008293688297271729
1898,AM16_samples_split,20190626_131000_10.WAV,n,0.057180047035217285
1899,AM16_samples_split,20190629_150000_4.WAV,n,0.006891578435897827
1900,AM16_samples_split,20190617_031000_3.WAV,y,0.7273850440979004
1901,AM16_samples_split,20190617_031000_16.WAV,y,0.012582659721374512
1902,AM16_samples_split,20190613_141000_4.WAV,y,0.04822388291358948
1903,AM16_samples_split,20190626_131000_19.WAV,y,0.03470969200134277
1904,AM16_samples_split,20190618_194000_10.WAV,y,0.02128586173057556
1905,AM16_samples_split,20190628_062000_19.WAV,y,0.012035161256790161
1906,AM16_samples_split,20190630_035000_11.WAV,y,0.11935916543006897
1907,AM16_samples_split,20190622_053000_9.WAV,y,0.028346389532089233
1908,AM16_samples_split,20190618_194000_9.WAV,y,0.018136024475097656
1909,AM16_samples_split,20190626_131000_13.WAV,y,0.02440670132637024
1910,AM16_samples_split,20190627_125000_0.WAV,n,0.011301904916763306
