IN FILE,CLIP LENGTH,OFFSET,DURATION,MAX FREQ,MIN FREQ,SAMPLE RATE,MANUAL ID,TIME_SPENT,LAST MOD BY,LAST MOD DATE
20210812_143000.WAV,60,7.985,0.17,24000,0,384000,1 Birds,942.53,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,7.685,0.42,24000,0,384000,1 Birds,942.539,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,46.415,0.21,24000,0,384000,1 Birds,942.565,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,14.355,0.24,24000,0,384000,1 Birds,942.534,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,44.155,0.2,24000,0,384000,1 Birds,942.563,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,0.015,0.15,24000,0,384000,California Towhee,942.526,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,17.205,0.52,24000,0,384000,1 Birds,942.537,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,43.035,0.16,24000,0,384000,California Towhee,942.56,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,42.215,0.21,24000,0,384000,1 Birds,942.56,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,19.275,0.2,24000,0,384000,1 Birds,942.542,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,21.775,0.22,24000,0,384000,1 Birds,942.544,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,40.365,0.17,24000,0,384000,1 Birds,942.559,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,24.155,0.19,24000,0,384000,1 Birds,942.546,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,38.035,0.19,24000,0,384000,1 Birds,942.558,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,26.295,0.23,24000,0,384000,1 Birds,942.548,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,26.605,0.13,24000,0,384000,California Towhee,942.55,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,35.095,0.22,24000,0,384000,1 Birds,942.556,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,28.475,0.19,24000,0,384000,1 Birds,942.552,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,34.575,0.17,24000,0,384000,California Towhee,942.554,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,30.735,0.22,24000,0,384000,1 Birds,942.553,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,33.105,0.19,24000,0,384000,1 Birds,942.554,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,1.795,0.25,24000,0,384000,1 Birds,942.527,JacobGlennAyers 09/15/2021, 00:38:33
20210812_143000.WAV,60,37.665,0.12,24000,0,384000,California Towhee,942.557,JacobGlennAyers 09/15/2021, 00:38:33
20210812_195000.WAV,60,6.455,0.59,24000,0,384000,California Gnatcatcher,4562.62,JacobGlennAyers 09/15/2021, 01:54:39
20210812_195000.WAV,60,52.185,0.69,24000,0,384000,California Gnatcatcher,4562.63,JacobGlennAyers 09/15/2021, 01:54:39
20210812_195000.WAV,60,31.155,0.82,24000,0,384000,California Gnatcatcher,4562.63,JacobGlennAyers 09/15/2021, 01:54:39
20210812_195000.WAV,60,56.425,0.31,24000,0,384000,1 Birds,4562.63,JacobGlennAyers 09/15/2021, 01:54:39
20210812_195000.WAV,60,34.055,0.57,24000,0,384000,California Gnatcatcher,4562.63,JacobGlennAyers 09/15/2021, 01:54:39
20210812_202000.WAV,60,58.265,1.71,24000,0,384000,1 No Birds,127.689,JacobGlennAyers 09/14/2021, 23:13:22
20210813_033000.WAV,60,58.965,0.89,24000,0,384000,1 No Birds,94.746,JacobGlennAyers 09/14/2021, 23:14:59
20210814_182000.WAV,60,49.9408,3.8394,24000,0,384000,1 No Birds,72.529,kdickey 09/11/2021, 00:30:12
20210814_220000.WAV,60,0.535,0.26,24000,0,384000,1 Birds,429.299,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,47.835,0.15,24000,0,384000,American Crow,429.325,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,1.935,0.15,24000,0,384000,1 Birds,429.3,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,13.735,0.18,24000,0,384000,1 Birds,429.304,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,12.055,0.25,24000,0,384000,1 Birds,429.302,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,12.925,0.18,24000,0,384000,1 Birds,429.303,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,1.135,0.22,24000,0,384000,1 Birds,429.3,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,53.775,0.16,24000,0,384000,1 Birds,429.327,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,45.855,0.13,24000,0,384000,1 Birds,429.324,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,5.015,0.22,24000,0,384000,1 Birds,429.301,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,4.045,0.07,24000,0,384000,1 Birds,429.301,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,42.595,0.22,24000,0,384000,1 Birds,429.324,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,10.975,0.28,24000,0,384000,1 Birds,429.302,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,42.155,0.2,24000,0,384000,American Crow,429.323,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,14.445,0.33,24000,0,384000,1 Birds,429.304,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,41.605,0.25,24000,0,384000,American Crow,429.323,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,41.175,0.23,24000,0,384000,1 Birds,429.321,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,15.305,0.28,24000,0,384000,1 Birds,429.305,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,16.775,0.22,24000,0,384000,1 Birds,429.305,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,40.205,0.29,24000,0,384000,1 Birds,429.321,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,38.655,0.35,24000,0,384000,American Crow,429.32,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,17.775,0.18,24000,0,384000,1 Birds,429.306,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,18.465,0.31,24000,0,384000,1 Birds,429.307,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,19.125,0.28,24000,0,384000,1 Birds,429.307,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,38.055,0.25,24000,0,384000,1 Birds,429.319,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,19.835,0.29,24000,0,384000,1 Birds,429.308,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,37.385,0.3,24000,0,384000,1 Birds,429.318,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,36.705,0.22,24000,0,384000,1 Birds,429.317,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,20.645,0.3,24000,0,384000,1 Birds,429.308,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,35.065,0.1,24000,0,384000,1 Birds,429.316,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,21.505,0.27,24000,0,384000,1 Birds,429.309,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,28.405,0.33,24000,0,384000,1 Birds,429.315,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,23.145,0.29,24000,0,384000,1 Birds,429.311,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,26.815,0.29,24000,0,384000,1 Birds,429.314,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,22.255,0.25,24000,0,384000,1 Birds,429.31,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,23.875,0.3,24000,0,384000,1 Birds,429.311,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,25.875,0.28,24000,0,384000,1 Birds,429.313,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,24.575,0.16,24000,0,384000,1 Birds,429.312,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,51.195,0.35,24000,0,384000,American Crow,429.326,JacobGlennAyers 09/14/2021, 23:22:11
20210814_220000.WAV,60,27.595,0.26,24000,0,384000,1 Birds,429.315,JacobGlennAyers 09/14/2021, 23:22:12
20210815_000000.WAV,60,25.535,0.18,24000,0,384000,1 Birds,183.204,JacobGlennAyers 09/14/2021, 23:25:16
20210815_000000.WAV,60,50.575,0.17,24000,0,384000,1 Birds,183.21,JacobGlennAyers 09/14/2021, 23:25:16
20210815_000000.WAV,60,25.785,0.17,24000,0,384000,1 Birds,183.205,JacobGlennAyers 09/14/2021, 23:25:16
20210815_000000.WAV,60,40.625,1.13,24000,0,384000,1 Birds,183.206,JacobGlennAyers 09/14/2021, 23:25:16
20210815_000000.WAV,60,41.995,0.13,24000,0,384000,1 Birds,183.208,JacobGlennAyers 09/14/2021, 23:25:17
20210815_040000.WAV,60,50.1208,3.1595,24000,0,384000,1 No Birds,55.36,kdickey 09/10/2021, 22:34:46
20210815_070000.WAV,60,58.815,1.18,24000,0,384000,1 No Birds,3113.86,JacobGlennAyers 09/15/2021, 00:17:13
20210815_214000.WAV,60,57.7625,0.57,24000,0,384000,California Gnatcatcher,140.74,mhales 09/13/2021, 04:15:53
20210815_214000.WAV,60,49.8625,0.24,24000,0,384000,California Towhee,140.737,mhales 09/13/2021, 04:15:53
20210815_214000.WAV,60,0.4625,0.32,24000,0,384000,California Towhee,140.741,mhales 09/13/2021, 04:15:53
20210816_105000.WAV,60,59.6125,0.29,24000,0,384000,1 No Birds,84.867,mhales 09/13/2021, 04:17:21
20210817_111000.WAV,60,58.485,1.48,24000,0,384000,1 No Birds,227.217,JacobGlennAyers 09/14/2021, 23:04:07
20210818_235000.WAV,60,1.755,0.22,24000,0,384000,1 Birds,153.825,JacobGlennAyers 09/14/2021, 23:06:45
20210818_235000.WAV,60,22.125,0.25,24000,0,384000,1 Birds,153.829,JacobGlennAyers 09/14/2021, 23:06:45
20210818_235000.WAV,60,2.265,0.24,24000,0,384000,1 Birds,153.827,JacobGlennAyers 09/14/2021, 23:06:45
20210818_235000.WAV,60,2.695,0.2,24000,0,384000,1 Birds,153.828,JacobGlennAyers 09/14/2021, 23:06:45
20210819_060000.WAV,60,58.675,1.31,24000,0,384000,1 No Birds,162.632,JacobGlennAyers 09/14/2021, 23:09:32
20210820_093000.WAV,60,59.075,0.91,24000,0,384000,1 No Birds,98.613,JacobGlennAyers 09/14/2021, 23:11:12
20210821_132000.WAV,60,53.0903,2.3596,24000,0,384000,1 Birds,154.84,arathbone 09/23/2021, 00:55:35
20210821_132000.WAV,60,37.3429,2.4696,24000,0,384000,1 Birds,154.844,arathbone 09/23/2021, 00:55:35
20210822_122000.WAV,60,59.7325,0.25,24000,0,384000,1 No Birds,114.817,mhales 09/13/2021, 04:00:22
20210822_171000.WAV,60,0.2191,10.4783,24000,0,384000,California Towhee,134.08,kdickey 09/10/2021, 22:50:44
20210822_171000.WAV,60,11.9072,11.1881,24000,0,384000,California Towhee,225.859,kdickey 09/10/2021, 22:52:16
20210822_171000.WAV,60,24.3851,8.9685,24000,0,384000,California Towhee,244.115,kdickey 09/10/2021, 22:52:34
20210822_171000.WAV,60,34.0335,11.748,24000,0,384000,California Towhee,273.126,kdickey 09/10/2021, 22:53:03
20210823_012000.WAV,60,59.7525,0.24,24000,0,384000,1 No Birds,79.433,mhales 09/13/2021, 04:01:46
20210823_083000.WAV,60,59.6725,0.23,24000,0,384000,1 No Birds,81.357,mhales 09/13/2021, 04:03:11
20210823_150000.WAV,60,9.6425,0.26,24000,0,384000,California Towhee,775.106,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,21.2325,0.59,24000,0,384000,California Gnatcatcher,775.108,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,7.1325,0.41,24000,0,384000,California Towhee,775.104,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,18.3325,0.68,24000,0,384000,California Gnatcatcher,775.111,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,19.1225,0.49,24000,0,384000,California Gnatcatcher,775.112,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,23.3125,0.84,24000,0,384000,Spotted Towhee,775.113,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,26.5325,0.44,24000,0,384000,Allen's Hummingbird,775.115,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,29.4625,0.97,24000,0,384000,Spotted Towhee,775.116,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,44.0925,0.77,24000,0,384000,Spotted Towhee,775.118,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,37.7525,1.01,24000,0,384000,Spotted Towhee,775.118,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,50.0725,0.92,24000,0,384000,Spotted Towhee,775.119,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,57.3325,0.86,24000,0,384000,Spotted Towhee,775.121,arathbone 09/23/2021, 00:58:18
20210823_150000.WAV,60,22.47,2.68,24000,0,384000,American Crow,159.828,arathbone 09/23/2021, 00:58:18
20210811_044000.WAV,60,59.6025,0.39,24000,0,384000,1 No Birds,85.46,mhales 09/12/2021, 22:04:06
20210812_111000.WAV,60,59.6025,0.39,24000,0,384000,1 No Birds,324.227,mhales 09/12/2021, 22:09:34
20210812_192000.WAV,60,3.5525,0.21,24000,0,384000,California Towhee,940.987,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,16.0325,0.23,24000,0,384000,California Towhee,940.984,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,6.5325,0.28,24000,0,384000,California Towhee,940.989,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,9.0025,0.23,24000,0,384000,California Towhee,940.991,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,22.3325,0.98,24000,0,384000,1 Birds,940.993,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,25.6325,0.22,24000,0,384000,California Towhee,940.994,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,29.9625,0.27,24000,0,384000,California Towhee,940.996,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,30.9525,0.28,24000,0,384000,California Towhee,940.997,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,48.1625,2.01,24000,0,384000,1 Birds,940.999,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,27.5825,0.37,24000,0,384000,California Towhee,940.998,arathbone 09/23/2021, 00:54:31
20210812_192000.WAV,60,55.31,2.36,24000,0,384000,Wrentit,116.228,arathbone 09/23/2021, 00:54:31
20210813_105000.WAV,60,51.1606,2.8196,24000,0,384000,1 No Birds,42.158,kdickey 09/10/2021, 22:37:24
20210815_161000.WAV,60,32.0138,1.7697,24000,0,384000,Lesser Goldfinch,149.038,kdickey 09/17/2021, 23:51:53
20210815_161000.WAV,60,28.2145,1.5497,24000,0,384000,Lesser Goldfinch,182.195,kdickey 09/17/2021, 23:51:53
20210815_161000.WAV,60,2.9287,2.4996,24000,0,384000,Lesser Goldfinch,224.791,kdickey 09/17/2021, 23:51:53
20210815_161000.WAV,60,34.5634,3.6094,24000,0,384000,Lesser Goldfinch,282.464,kdickey 09/17/2021, 23:51:53
20210816_093000.WAV,60,56.6425,0.59,24000,0,384000,1 No Birds,174.066,mtobler 09/13/2021, 23:29:36
20210816_132000.WAV,60,1.1925,7.52,24000,0,384000,California Thrasher,887.636,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,22.7021,10.3401,24000,0,384000,California Thrasher,887.651,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,11.6625,3.35,24000,0,384000,California Thrasher,887.654,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,31.8225,1.32,24000,0,384000,1 Birds,887.663,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,15.7825,3.94,24000,0,384000,California Thrasher,887.683,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,38.9025,4.39,24000,0,384000,California Thrasher,887.692,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,43.9925,6,24000,0,384000,California Thrasher,887.697,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,50.8925,0.41,24000,0,384000,California Thrasher,887.714,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,53.4925,0.28,24000,0,384000,California Towhee,887.725,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,55.5825,4.4,24000,0,384000,California Thrasher,887.732,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,54.6725,0.3,24000,0,384000,California Towhee,887.738,kdickey 09/17/2021, 23:49:21
20210816_132000.WAV,60,21.6656,3.1594,24000,0,384000,Wrentit,145.473,kdickey 09/17/2021, 23:49:21
20210817_051000.WAV,60,55.1225,0.56,24000,0,384000,1 No Birds,110.455,mhales 09/12/2021, 21:43:16
20210817_072000.WAV,60,55.4725,0.69,24000,0,384000,1 No Birds,344.909,mhales 09/12/2021, 20:29:02
20210818_035000.WAV,60,0.969,2.0897,24000,0,384000,Common Poorwill,28.091,kdickey 09/09/2021, 00:36:10
20210818_035000.WAV,60,20.7657,2.0997,24000,0,384000,Common Poorwill,66.616,kdickey 09/09/2021, 00:36:48
20210818_035000.WAV,60,44.8417,5.0592,24000,0,384000,Common Poorwill,123.466,kdickey 09/09/2021, 00:37:45
20210818_035000.WAV,60,52.6404,2.2596,24000,0,384000,Common Poorwill,150.281,kdickey 09/09/2021, 00:38:12
20210819_022000.WAV,60,21.3125,0.3,24000,0,384000,California Towhee,1143.48,mhales 09/12/2021, 22:02:24
20210819_022000.WAV,60,48.1925,0.3,24000,0,384000,California Towhee,1143.48,mhales 09/12/2021, 22:02:24
20210819_022000.WAV,60,0.0325,2.05,24000,0,384000,Wrentit,1143.48,mhales 09/12/2021, 22:02:24
20210820_123000.WAV,60,57.4325,1.22,24000,0,384000,1 No Birds,82.578,mhales 09/12/2021, 04:05:53
20210820_145000.WAV,60,14.3225,1.49,24000,0,384000,1 Birds,3566.55,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,6.8225,2.07,24000,0,384000,1 Birds,3566.54,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,0.1025,1.45,24000,0,384000,Lesser Goldfinch,3566.55,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,11.3225,0.37,24000,0,384000,Song Sparrow,3566.56,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,5.2725,0.9,24000,0,384000,1 Birds,3566.55,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,16.9725,0.99,24000,0,384000,1 Birds,3566.58,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,26.3625,2.47,24000,0,384000,Wrentit,3566.58,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,19.6025,0.56,24000,0,384000,Black Phoebe,3566.58,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,21.4125,2.82,24000,0,384000,California Thrasher,3566.58,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,18.6725,0.8,24000,0,384000,Orange-crowned Warbler,3566.59,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,20.4425,0.28,24000,0,384000,1 Birds,3566.59,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,30.9225,2.4,24000,0,384000,Wrentit,3566.59,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,35.2025,0.5,24000,0,384000,Lesser Goldfinch,3566.6,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,39.2125,0.61,24000,0,384000,1 Birds,3566.6,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,38.0025,0.45,24000,0,384000,Lesser Goldfinch,3566.61,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,33.5225,0.63,24000,0,384000,1 Birds,3566.61,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,36.4425,0.42,24000,0,384000,1 Birds,3566.61,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,40.2625,5.8,24000,0,384000,California Thrasher,3566.63,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,41.3325,1.67,24000,0,384000,California Gnatcatcher,3566.63,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,46.7025,2.72,24000,0,384000,California Gnatcatcher,3566.63,mtobler 09/13/2021, 23:30:30
20210820_145000.WAV,60,56.5725,2.42,24000,0,384000,California Thrasher,3566.63,mtobler 09/13/2021, 23:30:30
20210820_234000.WAV,60,5.3525,0.24,24000,0,384000,1 Birds,871.616,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,7.7925,0.35,24000,0,384000,1 Birds,871.621,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,6.6425,0.25,24000,0,384000,1 Birds,871.62,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,8.9625,0.29,24000,0,384000,1 Birds,871.624,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,33.5725,0.8,24000,0,384000,Common Raven,871.625,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,19.6425,2,24000,0,384000,Common Raven,871.626,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,9.9725,0.42,24000,0,384000,1 Birds,871.627,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,10.8525,0.39,24000,0,384000,1 Birds,871.629,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,11.5525,1.69,24000,0,384000,1 Birds,871.63,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,16.06,0.44,24000,0,384000,Common Raven,493.744,arathbone 09/23/2021, 00:52:30
20210820_234000.WAV,60,56.41,0.99,24000,0,384000,Common Raven,493.745,arathbone 09/23/2021, 00:52:30
20210821_014000.WAV,60,3.2125,9.26,24000,0,384000,California Thrasher,374.984,mhales 09/12/2021, 03:49:18
20210821_014000.WAV,60,12.6425,0.24,24000,0,384000,California Towhee,374.987,mhales 09/12/2021, 03:49:18
20210821_014000.WAV,60,42.7125,17.2875,24000,0,384000,California Thrasher,374.99,mhales 09/12/2021, 03:49:18
20210821_014000.WAV,60,16.3025,22.22,24000,0,384000,California Thrasher,374.988,mhales 09/12/2021, 03:49:18
20210821_203000.WAV,60,54.9825,0.99,24000,0,384000,1 No Birds,85.317,mhales 09/12/2021, 03:50:50
20210821_213000.WAV,60,32.6625,4.06,24000,0,384000,California Thrasher,633.002,mhales 09/12/2021, 04:01:27
20210821_213000.WAV,60,8.8525,2.82,24000,0,384000,California Thrasher,633,mhales 09/12/2021, 04:01:27
20210821_213000.WAV,60,13.4525,1.09,24000,0,384000,California Thrasher,633.001,mhales 09/12/2021, 04:01:27
20210821_213000.WAV,60,6.6625,1.51,24000,0,384000,California Thrasher,632.998,mhales 09/12/2021, 04:01:27
20210821_213000.WAV,60,50.1725,6.13,24000,0,384000,California Thrasher,633.003,mhales 09/12/2021, 04:01:27
20210821_213000.WAV,60,57.1525,1.63,24000,0,384000,1 Birds,633.004,mhales 09/12/2021, 04:01:27
20210821_213000.WAV,60,16.8725,4.2,24000,0,384000,California Thrasher,633.005,mhales 09/12/2021, 04:01:27
20210821_224000.WAV,60,56.2925,1.37,24000,0,384000,1 No Birds,85.492,mhales 09/12/2021, 04:02:58
20210822_082000.WAV,60,55.0825,1.13,24000,0,384000,1 No Birds,84.134,mhales 09/12/2021, 04:04:27
20210822_184000.WAV,60,28.0045,1.5897,24000,0,384000,American Crow,65.791,kdickey 09/11/2021, 00:32:27
20210823_000000.WAV,60,50.3108,1.3798,24000,0,384000,1 No Birds,102.593,kdickey 09/10/2021, 22:39:19
20210823_060000.WAV,60,50.1508,3.3195,24000,0,384000,1 No Birds,78.011,kdickey 09/10/2021, 23:54:37
20210823_173000.WAV,60,44.3518,5.739,24000,0,384000,1 Birds,148.417,kdickey 09/17/2021, 23:46:55
20210823_173000.WAV,60,3.3286,13.3578,24000,0,384000,California Towhee,178.02,kdickey 09/17/2021, 23:46:55
20210824_153000.WAV,60,10.0375,2.6496,24000,0,384000,Song Sparrow,133.523,kdickey 09/17/2021, 23:50:53
20210824_153000.WAV,60,0.0492,1.6297,24000,0,384000,1 Birds,199.325,kdickey 09/17/2021, 23:50:53
20210824_153000.WAV,60,25.8049,1.9496,24000,0,384000,Song Sparrow,276.569,kdickey 09/17/2021, 23:50:53
20210824_153000.WAV,60,19.9159,5.539,24000,0,384000,1 Birds,293.53,kdickey 09/17/2021, 23:50:53
20210824_153000.WAV,60,35.3633,1.7497,24000,0,384000,1 Birds,316.136,kdickey 09/17/2021, 23:50:53
20210824_153000.WAV,60,42.902,5.859,24000,0,384000,1 Birds,343.305,kdickey 09/17/2021, 23:50:53
20210824_153000.WAV,60,49.4909,1.6697,24000,0,384000,Song Sparrow,375.733,kdickey 09/17/2021, 23:50:53
20210815_004000.WAV,60,50.8207,4.1593,24000,0,384000,1 No Birds,83.059,kdickey 09/11/2021, 00:05:52
20210816_014000.WAV,60,0.0792,0.7698,24000,0,384000,American Crow,132.542,kdickey 09/11/2021, 00:08:26
20210816_014000.WAV,60,0.969,1.1198,24000,0,384000,Anna's Hummingbird,145.982,kdickey 09/11/2021, 00:08:39
20210816_014000.WAV,60,52.9103,1.7997,24000,0,384000,Wrentit,350.007,kdickey 09/11/2021, 00:12:03
20210816_014000.WAV,60,53.8202,6.119,24000,0,384000,Anna's Hummingbird,350.008,kdickey 09/11/2021, 00:12:04
20210816_014000.WAV,60,43.242,6.0889,24000,0,384000,Anna's Hummingbird,412.951,kdickey 09/11/2021, 00:13:06
20210816_014000.WAV,60,49.4309,1.5498,24000,0,384000,Wrentit,449.861,kdickey 09/11/2021, 00:13:43
20210816_014000.WAV,60,37.273,2.6195,24000,0,384000,1 Birds,484.273,kdickey 09/11/2021, 00:14:18
20210816_014000.WAV,60,20.4658,7.2587,24000,0,384000,Anna's Hummingbird,507.212,kdickey 09/11/2021, 00:14:41
20210816_014000.WAV,60,8.1878,7.5787,24000,0,384000,Anna's Hummingbird,526.966,kdickey 09/11/2021, 00:15:00
20210816_014000.WAV,60,5.6682,1.2998,24000,0,384000,1 Birds,553.421,kdickey 09/11/2021, 00:15:27
20210816_030000.WAV,60,6.6781,20.3766,24000,0,384000,Common Poorwill,165.239,kdickey 09/09/2021, 00:45:49
20210816_030000.WAV,60,30.4041,29.4151,24000,0,384000,Common Poorwill,253.788,kdickey 09/09/2021, 00:47:18
20210816_054000.WAV,60,49.7709,2.3496,24000,0,384000,1 No Birds,63.247,kdickey 09/10/2021, 22:33:29
20210816_161000.WAV,60,3.9585,0.8799,24000,0,384000,California Scrub-Jay,385.06,arathbone 09/19/2021, 21:33:29
20210816_161000.WAV,60,11.6572,17.2172,24000,0,384000,California Towhee,450.39,arathbone 09/19/2021, 21:33:29
