,IN FILE,CLIP LENGTH,OFFSET,DURATION,MAX FREQ,MIN FREQ,SAMPLE RATE,MANUAL ID,TIME_SPENT,LAST MOD BY,CONFIDENCE,RETIRED,COUNTED,FOLDER,COMMON,SCIENTIFIC
830,XC335018_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,56.8496,28.139,0.29,24000,0,48000,bird,830.969,Christine Williams,0,False,0,./COSMOS,Bird,Bird
831,XC335018_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,56.8496,31.2289,1.08,24000,0,48000,bird,830.969,Christine Williams,0,False,0,./COSMOS,Bird,Bird
832,XC335018_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,56.8496,32.3809,0.8099,24000,0,48000,bird,830.969,Christine Williams,0,False,0,./COSMOS,Bird,Bird
833,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,1.9536,4.9891,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
834,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,8.0525,1.4597,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
835,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,10.9179,1.0198,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
836,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,18.7105,1.3197,24000,0,44100,bird,443.344,Christine Williams,0,False,0,./COSMOS,Bird,Bird
837,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,18.3805,4.7491,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
838,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,13.0655,0.27,24000,0,44100,bird,443.344,Christine Williams,0,False,0,./COSMOS,Bird,Bird
839,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,14.2053,0.29,24000,0,44100,bird,443.344,Christine Williams,0,False,0,./COSMOS,Bird,Bird
840,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,15.2551,2.6795,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
841,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,24.5893,1.7397,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
842,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,28.8045,1.9997,24000,0,44100,bird,443.344,Christine Williams,0,False,0,./COSMOS,Bird,Bird
843,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,26.575,5.3889,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
844,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,33.8236,3.4193,24000,0,44100,Thraupis episcopus,443.344,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
845,XC344202_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,41.0328,37.7069,2.8594,24000,0,44100,bird,443.344,Christine Williams,0,False,0,./COSMOS,Bird,Bird
846,XC352973_-_Blue-grey_Tanager_-_Thraupis_episcopus_caerulea.mp3,16.4946,1.0836,5.9817,24000,0,44100,Thraupis episcopus,43.017,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
847,XC352973_-_Blue-grey_Tanager_-_Thraupis_episcopus_caerulea.mp3,16.4946,9.0358,0.4401,24000,0,44100,Thraupis episcopus,43.017,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
848,XC352973_-_Blue-grey_Tanager_-_Thraupis_episcopus_caerulea.mp3,16.4946,11.5865,3.451,24000,0,44100,Thraupis episcopus,43.017,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
849,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,0.8184,0.2978,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
850,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,1.9621,0.2442,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
851,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,2.7066,0.2621,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
852,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,4.2398,0.2383,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
853,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,5.0499,0.2323,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
854,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,5.8004,0.2621,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
855,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,7.1061,0.274,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
856,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,7.7017,0.3693,24000,0,44100,Thraupis episcopus,52.497,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
857,XC360660_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,9.14918,0.0,0.2823,24000,0,44100,Thraupis episcopus,62.196,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
858,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,3.2126,2.36,24000,0,48000,Thraupis episcopus,267.586,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
859,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,14.9228,1.8901,24000,0,48000,bird,267.586,Jason Adams,0,False,0,./COSMOS,Bird,Bird
860,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,17.3429,1.92,24000,0,48000,Thraupis episcopus,267.586,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
861,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,26.0431,3.5801,24000,0,48000,Thraupis episcopus,267.586,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
862,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,38.9134,0.72,24000,0,48000,bird,267.586,Jason Adams,0,False,0,./COSMOS,Bird,Bird
863,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,40.2634,0.5,24000,0,48000,bird,267.586,Jason Adams,0,False,0,./COSMOS,Bird,Bird
864,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,45.3136,1.4,24000,0,48000,bird,267.586,Jason Adams,0,False,0,./COSMOS,Bird,Bird
865,XC424378_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,86.1754,53.0737,0.69,24000,0,48000,bird,267.586,Jason Adams,0,False,0,./COSMOS,Bird,Bird
866,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,0.2234,0.7001,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
867,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,1.4736,0.32,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
868,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,1.8636,0.3901,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
869,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,2.3037,4.3306,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
870,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,7.5144,0.4001,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
871,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,8.0645,0.4101,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
872,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,9.4647,3.7406,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
873,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,15.0956,0.59,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
874,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,16.7958,0.8901,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
875,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,18.326,0.5801,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
876,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,26.4672,0.3701,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
877,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,26.9473,0.14,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
878,XC432832_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.7545,27.3874,2.5704,24000,0,48000,Thraupis episcopus,185.317,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
879,XC446774_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,15.672,0.0,15.649,24000,0,48000,No class of interest,19.326,Jason Adams,0,False,0,./COSMOS,No class of interest,No class of interest
880,XC449317_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,35.8259,0.5024,4.9895,24000,0,44100,Thraupis episcopus,29.585,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
881,XC449317_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,35.8259,12.3911,3.9895,24000,0,44100,Thraupis episcopus,29.585,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
882,XC449317_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,35.8259,19.6503,5.4293,24000,0,44100,Thraupis episcopus,29.585,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
883,XC449317_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,35.8259,30.909,2.1197,24000,0,44100,Thraupis episcopus,29.585,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
884,XC461765_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,17.8441,2.0538,0.4601,24000,0,48000,Thraupis episcopus,520.002,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
885,XC461765_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,17.8441,2.964,2.7507,24000,0,48000,Thraupis episcopus,520.002,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
886,XC461765_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,17.8441,12.0561,3.4508,24000,0,48000,Thraupis episcopus,520.002,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
887,XC482123_-_Blue-grey_Tanager_-_Thraupis_episcopus_mediana.mp3,20.3116,0.9633,4.0,24000,0,48000,Thraupis episcopus,50.354,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
888,XC482123_-_Blue-grey_Tanager_-_Thraupis_episcopus_mediana.mp3,20.3116,13.6033,4.48,24000,0,48000,Thraupis episcopus,50.354,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
889,XC493210_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,6.00236,4.7167,0.8675,24000,0,44100,bird,21.787,Christine Williams,0,False,0,./COSMOS,Bird,Bird
890,XC493210_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,6.00236,0.2696,0.2947,24000,0,44100,Thraupis episcopus,30.859,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
891,XC493210_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,6.00236,2.143,0.3439,24000,0,44100,Thraupis episcopus,30.859,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
892,XC493210_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,6.00236,2.8972,0.2619,24000,0,44100,Thraupis episcopus,30.859,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
893,XC493210_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,6.00236,3.8179,0.1759,24000,0,44100,bird,35.457,Christine Williams,0,False,0,./COSMOS,Bird,Bird
894,XC529585_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,73.4852,15.4425,1.84,24000,0,44100,bird,27.167,Jason Adams,0,False,0,./COSMOS,Bird,Bird
895,XC542034_-_Blue-grey_Tanager_-_Thraupis_episcopus_cana.mp3,12.6628,0.0,12.6628,24000,0,24000,No class of interest,20.742,Jason Adams,0,False,0,./COSMOS,No class of interest,No class of interest
896,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,0.6733,1.7099,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
897,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,3.7832,2.0699,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
898,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,7.673,1.12,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
899,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,9.213,3.6198,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
900,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,15.3827,1.71,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
901,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,22.4225,1.7199,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
902,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,25.7323,2.42,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
903,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,35.812,1.2199,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
904,XC552690_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,51.158,40.8818,5.4098,24000,0,48000,Thraupis episcopus,133.289,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
905,XC610293_-_Blue-grey_Tanager_-_Thraupis_episcopus_coelestis.mp3,21.384,1.3836,1.8103,24000,0,48000,Thraupis episcopus,31.514,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
906,XC679714_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,49.9128,0.9033,3.1297,24000,0,48000,Thraupis episcopus,99.045,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
907,XC679714_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,49.9128,21.5716,0.4,24000,0,48000,Thraupis episcopus,99.045,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
908,XC694905_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.5198,1.4222,3.2894,24000,0,48000,Thraupis episcopus,56.364,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
909,XC694905_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.5198,9.9705,2.6995,24000,0,48000,Thraupis episcopus,56.364,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
910,XC694905_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,30.5198,25.8374,3.6993,24000,0,48000,bird,119.576,Jason Adams,0,False,0,./COSMOS,Bird,Bird
911,XC694914_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,3.75977,0.6091,0.6448,24000,0,48000,Thraupis episcopus,13.914,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
912,XC694914_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,3.75977,1.4359,0.2002,24000,0,48000,bird,13.914,Jason Adams,0,False,0,./COSMOS,Bird,Bird
913,XC694914_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,3.75977,3.4899,0.1871,24000,0,48000,bird,13.914,Jason Adams,0,False,0,./COSMOS,Bird,Bird
914,XC47508_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,46.6889,0.6024,3.0697,24000,0,44100,Thraupis episcopus,63.575,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
915,XC47508_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,46.6889,8.7215,3.1496,24000,0,44100,bird,63.575,Jason Adams,0,False,0,./COSMOS,Bird,Bird
916,XC47508_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,46.6889,23.9098,3.6496,24000,0,44100,bird,63.575,Jason Adams,0,False,0,./COSMOS,Bird,Bird
917,XC57493_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,13.0168,0.8137,5.8242,24000,0,44100,Thraupis episcopus,19.187,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
918,XC57493_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,13.0168,10.091,0.8655,24000,0,44100,bird,24.106,Jason Adams,0,False,0,./COSMOS,Bird,Bird
919,XC74265_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,1.73336,0.7298,0.3671,24000,0,44100,bird,9.342,Jason Adams,0,False,0,./COSMOS,Bird,Bird
920,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,0.1133,0.74,24000,0,44100,Thraupis episcopus,279.517,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
921,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,10.393,3.0999,24000,0,44100,Thraupis episcopus,279.517,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
922,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,21.1026,2.1799,24000,0,44100,Thraupis episcopus,279.517,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
923,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,35.0421,0.54,24000,0,44100,bird,279.517,Gerald Velasquez,0,False,0,./COSMOS,Bird,Bird
924,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,41.7919,2.5499,24000,0,44100,Thraupis episcopus,279.517,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
925,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,52.4715,3.3899,24000,0,44100,Thraupis episcopus,279.517,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
926,XC74707_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,68.2377,63.4911,2.7299,24000,0,44100,Thraupis episcopus,279.517,Gerald Velasquez,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
927,XC77138_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,22.2377,0.0,22.2041,24000,0,44100,No class of interest,24.865,Jason Adams,0,False,0,./COSMOS,No class of interest,No class of interest
928,XC85530_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,33.0818,4.7628,5.1802,24000,0,44100,Thraupis episcopus,35.323,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
929,XC85530_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,33.0818,14.0532,2.2802,24000,0,44100,bird,35.323,Jason Adams,0,False,0,./COSMOS,Bird,Bird
930,XC85530_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,33.0818,24.1538,2.6201,24000,0,44100,Thraupis episcopus,35.323,Jason Adams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
931,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,0.42,0.554,24000,0,44100,Thraupis episcopus,119.712,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
932,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,5.4618,0.42,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
933,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,4.1918,0.23,24000,0,44100,bird,119.713,Christine Williams,0,False,0,./COSMOS,Bird,Bird
934,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,6.6617,0.3,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
935,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,7.3817,4.1198,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
936,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,15.1974,4.0598,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
937,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,13.7675,0.6799,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
938,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,24.047,7.0698,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
939,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,20.7812,0.26,24000,0,44100,bird,119.713,Christine Williams,0,False,0,./COSMOS,Bird,Bird
940,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,21.8311,0.25,24000,0,44100,bird,119.713,Christine Williams,0,False,0,./COSMOS,Bird,Bird
941,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,23.2811,0.19,24000,0,44100,bird,119.713,Christine Williams,0,False,0,./COSMOS,Bird,Bird
942,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,19.7812,0.2,24000,0,44100,bird,119.713,Christine Williams,0,False,0,./COSMOS,Bird,Bird
943,XC93285_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3,36.4107,33.5307,2.5299,24000,0,44100,Thraupis episcopus,119.713,Christine Williams,0,False,0,./COSMOS,Blue-grey Tanager,Thraupis episcopus
944,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,1.2724,5.0295,24000,0,44100,Xiphorhynchus guttatus,77.261,William Gill,0,False,0,./COSMOS,Buff-throated Woodcreeper,Xiphorhynchus guttatus
945,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,23.9403,5.1296,24000,0,44100,Xiphorhynchus guttatus,77.261,William Gill,0,False,0,./COSMOS,Buff-throated Woodcreeper,Xiphorhynchus guttatus
946,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,42.5487,4.3396,24000,0,44100,Xiphorhynchus guttatus,77.261,William Gill,0,False,0,./COSMOS,Buff-throated Woodcreeper,Xiphorhynchus guttatus
947,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,1.1999,5.2095,24000,0,44100,Xiphorhynchus guttatus,263.589,Kimberly York,0,False,0,./COSMOS,Buff-throated Woodcreeper,Xiphorhynchus guttatus
948,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,7.7793,1.8098,24000,0,44100,bird,263.589,Kimberly York,0,False,0,./COSMOS,bird,bird
949,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,21.698,1.1199,24000,0,44100,bird,263.589,Kimberly York,0,False,0,./COSMOS,bird,bird
950,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,24.5178,4.7696,24000,0,44100,Xiphorhynchus guttatus,263.589,Kimberly York,0,False,0,./COSMOS,Buff-throated Woodcreeper,Xiphorhynchus guttatus
951,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,39.4365,0.4299,24000,0,44100,bird,263.589,Kimberly York,0,False,0,./COSMOS,bird,bird
952,XC1756_-_Buff-throated_Woodcreeper_-_Xiphorhynchus_guttatus.mp3,47.8092,42.1662,5.2395,24000,0,44100,Xiphorhynchus guttatus,263.589,Kimberly York,0,False,0,./COSMOS,Buff-throated Woodcreeper,Xiphorhynchus guttatus
